Date,Adj Close,Close,High,Low,Open,Volume
2019-01-02,194.75961303710938,204.75999450683594,205.10000610351562,199.85000610351562,200.5,2143100
2019-01-03,190.63153076171875,200.4199981689453,205.94000244140625,200.0399932861328,203.6999969482422,2877700
2019-01-04,196.1673126220703,206.24000549316406,207.92999267578125,201.4499969482422,203.0800018310547,2761600
2019-01-07,196.89019775390625,207.0,209.1199951171875,203.5399932861328,205.52000427246094,2226600
2019-01-08,198.36451721191406,208.5500030517578,209.0800018310547,204.17999267578125,208.64999389648438,2366500
2019-01-09,199.64857482910156,209.89999389648438,211.22000122070312,207.9199981689453,209.14999389648438,1862900
2019-01-10,200.35243225097656,210.63999938964844,210.89999389648438,206.0,208.14999389648438,2340700
2019-01-11,200.22879028320312,210.50999450683594,211.25,209.30999755859375,210.0399932861328,1861100
2019-01-14,198.7925262451172,209.0,210.64999389648438,208.16000366210938,209.47000122070312,1523100
2019-01-15,200.72337341308594,211.02999877929688,211.33999633789062,209.0800018310547,210.0399932861328,1681900
2019-01-16,199.91488647460938,210.17999267578125,211.4600067138672,209.5,211.4600067138672,1455000
2019-01-17,201.1324005126953,211.4600067138672,211.64999389648438,209.64999389648438,209.8699951171875,1517100
2019-01-18,203.15835571289062,213.58999633789062,214.16000366210938,211.77000427246094,212.55999755859375,2115400
2019-01-22,202.02647399902344,212.39999389648438,215.55999755859375,210.8000030517578,213.0,3310800
2019-01-23,201.73162841796875,212.08999633789062,214.85000610351562,210.0,213.0,2220200
2019-01-24,200.0385284423828,210.30999755859375,212.38999938964844,208.89999389648438,212.38999938964844,1994400
2019-01-25,198.859130859375,209.07000732421875,212.32000732421875,208.74000549316406,212.02999877929688,2252300
2019-01-28,200.47608947753906,210.77000427246094,210.7899932861328,207.30999755859375,208.67999267578125,1999400
2019-01-29,200.0385284423828,210.30999755859375,210.5399932861328,208.57000732421875,210.32000732421875,1636500
2019-01-30,201.02772521972656,211.35000610351562,212.1699981689453,209.32000732421875,210.47999572753906,1589800
2019-01-31,204.14755249023438,214.6300048828125,214.8800048828125,209.72000122070312,211.13999938964844,4341100
2019-02-01,200.00050354003906,210.27000427246094,215.0,209.3699951171875,214.0,3453700
2019-02-04,200.86605834960938,211.17999267578125,211.19000244140625,207.89999389648438,210.6999969482422,1630300
2019-02-05,201.27503967285156,211.61000061035156,212.52000427246094,209.63999938964844,211.49000549316406,2074500
2019-02-06,201.26556396484375,211.60000610351562,212.25999450683594,210.47999572753906,212.25999450683594,1618800
2019-02-07,199.37713623046875,209.0500030517578,210.10000610351562,206.27000427246094,210.07000732421875,2526600
2019-02-08,198.1372833251953,207.75,208.49000549316406,205.75,207.8300018310547,2013700
2019-02-11,199.06243896484375,208.72000122070312,208.9199981689453,206.75999450683594,208.64999389648438,2376600
2019-02-12,202.09524536132812,211.89999389648438,212.75,209.25999450683594,210.05999755859375,2091200
2019-02-13,202.95364379882812,212.8000030517578,213.50999450683594,211.3000030517578,212.22999572753906,1703000
2019-02-14,203.94549560546875,213.83999633789062,214.5500030517578,211.13999938964844,212.0,1411100
2019-02-15,206.45379638671875,216.47000122070312,217.25,214.0399932861328,215.14999389648438,2635500
2019-02-19,208.02748107910156,218.1199951171875,219.60000610351562,216.50999450683594,216.6699981689453,1938100
2019-02-20,207.06422424316406,217.11000061035156,219.07000732421875,215.05999755859375,218.22999572753906,1785600
2019-02-21,205.2711944580078,215.22999572753906,216.72000122070312,214.3300018310547,216.60000610351562,1615300
2019-02-22,206.28213500976562,216.2899932861328,216.58999633789062,214.25,215.1699981689453,1542500
2019-02-25,207.00698852539062,217.0500030517578,219.08999633789062,216.5500030517578,217.3699951171875,1794000
2019-02-26,207.54107666015625,217.61000061035156,218.91000366210938,216.1300048828125,216.88999938964844,1884100
2019-02-27,207.960693359375,218.0500030517578,218.86000061035156,216.4499969482422,216.50999450683594,1482700
2019-02-28,208.61880493164062,218.74000549316406,219.69000244140625,217.52000427246094,218.49000549316406,2055600
2019-03-01,209.2864532470703,219.44000244140625,220.57000732421875,215.77000427246094,219.75999450683594,2178200
2019-03-04,208.30406188964844,218.41000366210938,221.0800018310547,215.8699951171875,220.42999267578125,2444700
2019-03-05,209.64881896972656,219.82000732421875,221.61000061035156,218.89999389648438,218.91000366210938,2160200
2019-03-06,209.08615112304688,219.22999572753906,221.91000366210938,218.22999572753906,220.5,1985300
2019-03-07,206.75901794433594,216.7899932861328,219.38999938964844,216.22000122070312,218.1300048828125,3279100
2019-03-08,217.27865600585938,227.82000732421875,228.6999969482422,223.77000427246094,225.47999572753906,6782700
2019-03-11,219.06216430664062,229.69000244140625,229.91000366210938,227.05999755859375,227.52999877929688,3748400
2019-03-12,222.1808319091797,232.9600067138672,233.39999389648438,229.89999389648438,230.32000732421875,2647100
2019-03-13,225.44259643554688,236.3800048828125,237.4499969482422,232.9499969482422,234.25,2421200
2019-03-14,223.0200958251953,233.83999633789062,236.3800048828125,233.27999877929688,236.1300048828125,2300300
2019-03-15,222.7912139892578,233.60000610351562,235.64999389648438,233.17999267578125,234.1699981689453,5075400
2019-03-18,225.6428680419922,236.58999633789062,236.67999267578125,233.49000549316406,233.5800018310547,1735400
2019-03-19,226.08157348632812,237.0500030517578,238.0500030517578,236.2899932861328,237.52000427246094,1852300
2019-03-20,226.0148162841797,236.97999572753906,238.49000549316406,235.77999877929688,237.02999877929688,1499500
2019-03-21,228.4563751220703,239.5399932861328,239.85000610351562,236.5500030517578,236.67999267578125,1617000
2019-03-22,226.56797790527344,237.55999755859375,240.33999633789062,236.89999389648438,239.75,1873600
2019-03-25,226.0052947998047,236.97000122070312,238.0800018310547,235.7899932861328,236.92999267578125,1357100
2019-03-26,228.0081024169922,239.07000732421875,240.25,237.36000061035156,238.0,1193000
2019-03-27,228.33241271972656,239.41000366210938,240.2100067138672,238.16000366210938,238.7100067138672,1351200
2019-03-28,230.05862426757812,241.22000122070312,241.9499969482422,239.5800018310547,239.97999572753906,1396700
2019-03-29,230.93603515625,242.13999938964844,242.44000244140625,240.77000427246094,241.66000366210938,1968000
