Date,Open,High,Low,Close,Adj Close,Volume,Sentiment
2017-01-03,120.09529876708984,134.30999755859378,135.50999450683594,133.58999633789062,135.10000610351562,5299700,0.0
2017-01-04,121.15936279296876,135.5,135.94000244140622,134.21000671386722,134.33999633789062,4055300,-0.4568
2017-01-05,119.72867584228516,133.89999389648438,135.46000671386722,133.77999877929688,134.97999572753906,3821100,0.0
2017-01-06,119.39781951904295,133.52999877929688,134.33000183105472,133.05000305175778,133.97000122070312,3827500,0.0
2017-01-09,120.09529876708984,134.30999755859378,134.75999450683594,133.13999938964844,133.22000122070312,4310200,0.0
2017-01-10,121.6958465576172,136.10000610351562,136.3800048828125,133.77000427246094,134.0,5928300,0.0
2017-01-11,121.33819580078124,135.69999694824222,136.38999938964844,134.74000549316406,136.10000610351562,4643700,0.0
2017-01-12,120.77487182617188,135.07000732421878,135.52999877929688,133.94000244140622,135.50999450683594,3600000,0.0
2017-01-13,120.74803161621094,135.03999328613278,135.75,134.75999450683594,134.91999816894528,3117600,0.0
2017-01-17,121.54383850097656,135.92999267578122,136.47999572753906,134.75999450683594,135.08999633789062,3976900,0.0
2017-01-18,121.74949645996094,136.16000366210938,136.28999328613278,134.91999816894528,135.89999389648438,3869700,0.0
2017-01-19,121.0610122680664,135.38999938964844,136.77999877929688,134.92999267578122,136.0,5078700,0.0
2017-01-20,121.24877166748048,135.60000610351562,136.0,134.60000610351562,135.25999450683594,4853900,0.0
2017-01-23,123.45735168457031,138.07000732421878,138.27000427246094,135.0,135.30999755859378,7056200,0.0
2017-01-24,123.44842529296876,138.05999755859378,138.3800048828125,137.30000305175778,137.8800048828125,4055100,0.0
2017-01-25,122.9298095703125,137.47999572753906,139.3699951171875,137.42999267578122,138.44999694824222,3631700,0.0
2017-01-26,123.8061065673828,138.46000671386722,139.17999267578122,137.71000671386722,138.00999450683594,2931200,0.0
2017-01-27,123.68984985351562,138.33000183105472,138.83000183105472,137.69999694824222,138.80000305175778,3149500,0.0
2017-01-30,123.8150405883789,138.47000122070312,138.49000549316406,136.86000061035156,137.99000549316406,2705000,0.4404
2017-01-31,123.01922607421876,137.58000183105472,138.6199951171875,136.85000610351562,137.6300048828125,3227000,0.0
2017-02-01,122.8940200805664,137.44000244140622,137.96000671386722,136.52999877929688,137.66000366210938,2968800,0.5994
2017-02-02,122.4559097290039,136.94999694824222,137.55000305175778,136.55999755859378,137.47000122070312,2197600,0.0
2017-02-03,123.3768539428711,137.97999572753906,138.47000122070312,136.97000122070312,137.25999450683594,2654700,0.0
