           Date        Open        High         Low       Close   Adj Close    Volume  Sentiment
49   2020-03-13  108.239998  114.589996  103.879997  114.099998  111.322754  14320700   0.008220
50   2020-03-16  105.199997  111.330002  102.000000  106.760002  104.161407  12251300  -0.350150
51   2020-03-17  112.769997  119.269997  110.459999  119.260002  116.357170  17602000   0.000000
52   2020-03-18  115.000000  128.080002  114.500000  122.580002  119.596352  25785300   0.324300
53   2020-03-19  124.459999  127.000000  117.629997  119.449997  117.058205  19033500  -0.171500
54   2020-03-20  119.500000  122.790001  111.889999  113.970001  111.687950  18474500  -0.238350
55   2020-03-23  114.169998  117.540001  112.209999  114.279999  111.991737  13122000  -0.202300
56   2020-03-24  115.870003  117.370003  111.309998  115.029999  112.726715  14235000   0.000000
57   2020-03-25  112.970001  114.000000  108.050003  109.400002  107.209450  17762500   0.000000
58   2020-03-26  109.400002  110.870003  106.849998  109.820000  107.621040  19416900   0.361200
59   2020-03-27  110.110001  112.279999  108.599998  109.580002  107.385841  12053500  -0.025800
60   2020-03-30  111.860001  115.800003  110.940002  115.190002  112.883507   9737500  -0.418333
61   2020-03-31  114.309998  116.190002  112.639999  113.620003  111.344948   8752800  -0.345200
62   2020-04-01  112.150002  115.529999  111.800003  114.139999  111.854530   9423200   0.261100
63   2020-04-02  113.180000  119.110001  112.339996  118.650002  116.274223   9838500  -0.317900
64   2020-04-03  117.209999  119.910004  117.029999  119.480003  117.087608   9541700   0.127267
65   2020-04-06  119.059998  126.389999  118.940002  126.070000  123.545662  15922900   0.000000
66   2020-04-07  123.980003  126.489998  121.639999  121.989998  119.547333  13789900   0.318450
67   2020-04-08  123.690002  123.809998  120.589996  121.839996  119.400345   9292200   0.571900
68   2020-04-09  118.220001  122.870003  117.660004  121.800003  119.361168  10942900   0.000000
69   2020-04-13  121.269997  125.669998  121.169998  125.300003  122.791077   8064700   0.051350
70   2020-04-14  127.099998  129.789993  126.040001  129.000000  126.416985  11366300  -0.242250
71   2020-04-15  129.000000  129.880005  127.120003  128.759995  126.181793   7478400   0.000000
72   2020-04-16  129.000000  132.919998  128.250000  132.330002  129.680313  10627400   0.297467
73   2020-04-17  131.479996  132.970001  129.729996  132.119995  129.474518  10305100   0.000000
74   2020-04-20  132.389999  133.380005  129.759995  129.850006  127.249977   8133900   0.312450
75   2020-04-21  130.070007  131.029999  128.160004  129.210007  126.622795   9300200  -0.025675
76   2020-04-22  130.000000  132.380005  128.899994  131.589996  128.955139   6482700  -0.379567
77   2020-04-23  129.850006  131.089996  127.730003  128.529999  125.956398   9613300   0.000000
78   2020-04-24  129.350006  129.889999  128.559998  129.440002  126.848175   5781200  -0.538550
79   2020-04-27  130.000000  130.309998  128.169998  128.300003  125.731003   5974600   0.000000
80   2020-04-28  128.279999  130.240005  127.699997  128.000000  125.437012   6910700   0.000000
81   2020-04-29  125.570000  125.760002  122.550003  123.599998  121.125107  14870700   0.000000
82   2020-04-30  123.080002  123.440002  121.040001  121.550003  119.116165  13499300   0.318450
