Date,Open,High,Low,Close,Adj Close,Volume,Sentiment
2020-01-02,59.83377075195313,59.977500915527344,59.977500915527344,59.18000030517578,59.6875,23753600,0.0
2020-01-03,58.87606811523438,59.01750183105469,59.45750045776367,58.5250015258789,58.7750015258789,20538400,0.0
2020-01-06,59.12297439575195,59.26499938964844,59.31750106811523,57.81750106811523,58.08000183105469,26263600,0.0
2020-01-07,59.83874893188477,59.98249816894531,60.44250106811523,59.09749984741211,59.54999923706055,31485600,0.0
2020-01-08,59.95098876953125,60.09500122070313,60.5099983215332,59.537498474121094,59.93999862670898,27710800,0.0
2020-01-09,60.60940551757813,60.75500106811523,61.48249816894531,60.21500015258789,60.9625015258789,25511200,0.0
2020-01-10,60.93362808227539,61.08000183105469,62.13750076293945,60.9375,61.83250045776367,31629600,0.0
2020-01-13,62.84403610229492,62.99499893188477,63.24750137329102,61.6875,61.915000915527344,31984000,0.0
2020-01-14,61.67185592651367,61.81999969482422,62.81999969482422,61.6875,62.56499862670898,35908800,0.0
2020-01-15,61.24538040161133,61.39250183105469,62.17250061035156,61.13249969482422,61.9474983215332,26310400,0.0
2020-01-16,62.08335876464844,62.23249816894531,62.29249954223633,61.69499969482422,61.93000030517578,28419200,0.0
2020-01-17,62.170654296875,62.31999969482422,62.5,61.84249877929688,62.42499923706055,25379200,0.0
2020-01-21,61.83645629882813,61.98500061035156,62.3224983215332,61.64250183105469,61.95249938964844,21791600,0.0
2020-01-22,62.37765502929688,62.52750015258789,63.397499084472656,62.25,62.43999862670898,23924000,0.0
2020-01-23,63.06350326538086,63.21500015258789,63.29999923706055,62.037498474121094,62.93000030517578,24451600,0.0
2020-01-24,62.469932556152344,62.61999893188477,64.875,62.07500076293945,64.375,37351200,0.0
2020-01-27,59.90609359741211,60.04999923706055,60.5625,58.05749893188477,59.56000137329102,47053600,0.0
2020-01-28,61.84394454956055,61.99250030517578,62.31750106811523,60.1775016784668,60.7125015258789,31097600,0.0
2020-01-29,61.23789596557617,61.3849983215332,62.209999084472656,60.98500061035156,61.84749984741211,25884800,0.0
2020-01-30,61.30522918701172,61.45249938964844,61.5875015258789,59.849998474121094,60.40250015258789,29050400,0.0
