           Date         Open         High          Low        Close    Adj Close   Volume  Sentiment
105  2020-06-03  1438.300049  1446.552002  1429.776978  1436.380005  1436.380005  1256200   0.000000
106  2020-06-04  1430.400024  1438.959961  1404.729980  1412.180054  1412.180054  1484300   0.229400
107  2020-06-05  1413.170044  1445.050049  1406.000000  1438.390015  1438.390015  1734900   0.000000
108  2020-06-08  1422.339966  1447.989990  1422.339966  1446.609985  1446.609985  1404200   0.170450
109  2020-06-09  1445.359985  1468.000000  1443.209961  1456.160034  1456.160034  1409200   0.153100
110  2020-06-10  1459.540039  1474.259033  1456.270020  1465.849976  1465.849976  1525200   0.000000
111  2020-06-11  1442.479980  1454.474976  1402.000000  1403.839966  1403.839966  1991300   0.000000
112  2020-06-12  1428.489990  1437.000000  1386.020020  1413.180054  1413.180054  1946400  -0.542300
113  2020-06-15  1390.800049  1424.800049  1387.920044  1419.849976  1419.849976  1503900   0.177900
114  2020-06-16  1445.219971  1455.020020  1425.900024  1442.719971  1442.719971  1709200   0.440400
115  2020-06-17  1447.160034  1460.000000  1431.380005  1451.119995  1451.119995  1549600   0.599400
116  2020-06-18  1449.160034  1451.410034  1427.010010  1435.959961  1435.959961  1581900  -0.043700
117  2020-06-19  1444.000000  1447.800049  1421.349976  1431.719971  1431.719971  3157900   0.000000
118  2020-06-22  1429.000000  1452.750000  1423.209961  1451.859985  1451.859985  1542400   0.361200
119  2020-06-23  1455.640015  1475.941040  1445.239990  1464.410034  1464.410034  1429800   0.318450
120  2020-06-24  1461.510010  1475.420044  1429.750000  1431.969971  1431.969971  1756000   0.000000
121  2020-06-25  1429.900024  1442.900024  1420.000000  1441.329956  1441.329956  1230500   0.636900
122  2020-06-26  1431.390015  1433.449951  1351.989990  1359.900024  1359.900024  4267700   0.000000
123  2020-06-29  1358.180054  1395.599976  1347.010010  1394.969971  1394.969971  1810200   0.000000
124  2020-06-30  1390.439941  1418.650024  1383.959961  1413.609985  1413.609985  2042400   0.318450
125  2020-07-01  1411.099976  1443.000000  1409.819946  1438.040039  1438.040039  1775200   0.101150
126  2020-07-02  1446.939941  1482.949951  1446.420044  1464.699951  1464.699951  1859100   0.000000
127  2020-07-06  1480.060059  1506.589966  1472.859985  1495.699951  1495.699951  1564000   0.000000
128  2020-07-07  1490.000000  1516.800049  1483.550049  1485.180054  1485.180054  1458200   0.127267
129  2020-07-08  1494.319946  1505.880005  1485.630005  1496.000000  1496.000000  1249700   0.273200
130  2020-07-09  1506.449951  1522.719971  1488.084961  1510.989990  1510.989990  1423300   0.000000
131  2020-07-10  1506.150024  1543.829956  1496.540039  1541.739990  1541.739990  1856300   0.000000
132  2020-07-13  1550.000000  1577.131958  1505.243042  1511.339966  1511.339966  1846400  -0.446200
133  2020-07-14  1490.310059  1522.949951  1483.500000  1520.579956  1520.579956  1585000  -0.006467
134  2020-07-15  1523.130005  1535.329956  1498.000000  1513.640015  1513.640015  1610700   0.229400
135  2020-07-16  1500.000000  1518.689941  1486.310059  1518.000000  1518.000000  1519300  -0.571900
136  2020-07-17  1521.619995  1523.439941  1498.420044  1515.550049  1515.550049  1456700   0.000000
137  2020-07-20  1515.260010  1570.290039  1503.599976  1565.719971  1565.719971  1557300   0.024900
138  2020-07-21  1586.989990  1586.989990  1554.280029  1558.420044  1558.420044  1216200  -0.119933
139  2020-07-22  1560.500000  1570.000000  1546.099976  1568.489990  1568.489990   932000   0.055100
140  2020-07-23  1566.969971  1571.869995  1507.391968  1515.680054  1515.680054  1627600   0.129475
141  2020-07-24  1498.930054  1517.635986  1488.400024  1511.869995  1511.869995  1544000  -0.051350
142  2020-07-27  1515.599976  1540.969971  1515.209961  1530.199951  1530.199951  1246000   0.000000
143  2020-07-28  1525.180054  1526.479980  1497.660034  1500.339966  1500.339966  1702200   0.011560
144  2020-07-29  1506.319946  1531.251953  1501.329956  1522.020020  1522.020020  1106500   0.060013
145  2020-07-30  1497.000000  1537.869995  1492.219971  1531.449951  1531.449951  1671400  -0.065837
146  2020-07-31  1505.010010  1508.949951  1454.030029  1482.959961  1482.959961  3439900   0.159225
147  2020-08-03  1486.640015  1490.469971  1465.640015  1474.449951  1474.449951  2330200   0.191800
148  2020-08-04  1476.569946  1485.560059  1458.650024  1464.969971  1464.969971  1903500   0.004300
149  2020-08-05  1469.300049  1482.410034  1463.459961  1473.609985  1473.609985  1979500  -0.526700
150  2020-08-06  1471.750000  1502.390015  1466.000000  1500.099976  1500.099976  1995400   0.406700
151  2020-08-07  1500.000000  1516.844971  1481.640015  1494.489990  1494.489990  1577800   0.000000
152  2020-08-10  1487.180054  1504.074951  1473.079956  1496.099976  1496.099976  1289300   0.000000
153  2020-08-11  1492.439941  1510.000000  1478.000000  1480.319946  1480.319946  1454400   0.778300
154  2020-08-12  1485.579956  1512.385986  1485.250000  1506.619995  1506.619995  1437000   0.340000
155  2020-08-13  1510.339966  1537.250000  1508.005005  1518.449951  1518.449951  1455200  -0.023400
156  2020-08-14  1515.660034  1521.900024  1502.880005  1507.729980  1507.729980  1354800  -0.327500
157  2020-08-17  1514.670044  1525.609985  1507.969971  1517.979980  1517.979980  1378300  -0.440400
158  2020-08-18  1526.180054  1562.469971  1523.709961  1558.599976  1558.599976  2027100   0.417550
159  2020-08-19  1553.310059  1573.680054  1543.949951  1547.530029  1547.530029  1660600   0.153300
160  2020-08-20  1543.449951  1585.869995  1538.199951  1581.750000  1581.750000  1706900  -0.034233
161  2020-08-21  1577.030029  1597.719971  1568.005005  1580.420044  1580.420044  1446500   0.000000
162  2020-08-24  1593.979980  1614.170044  1580.569946  1588.199951  1588.199951  1409900   0.000000
163  2020-08-25  1582.069946  1611.619995  1582.069946  1608.219971  1608.219971  2247100  -0.127267
164  2020-08-26  1608.000000  1659.219971  1603.599976  1652.380005  1652.380005  3993400   0.000000
165  2020-08-27  1653.680054  1655.000000  1625.750000  1634.329956  1634.329956  1861600   0.000000
166  2020-08-28  1633.489990  1647.170044  1630.750000  1644.410034  1644.410034  1499000   0.000000
167  2020-08-31  1647.890015  1647.964966  1630.310059  1634.180054  1634.180054  1823400   0.000000
168  2020-09-01  1636.630005  1665.729980  1632.219971  1660.709961  1660.709961  1825300   0.344200
169  2020-09-02  1673.775024  1733.180054  1666.329956  1728.280029  1728.280029  2511200   0.421500
170  2020-09-03  1709.713989  1709.713989  1615.060059  1641.839966  1641.839966  3107800  -0.288033
171  2020-09-04  1624.260010  1645.109985  1547.613037  1591.040039  1591.040039  2608600   0.000000
172  2020-09-08  1533.510010  1563.864990  1528.010010  1532.390015  1532.390015  2610900   0.000000
173  2020-09-09  1557.530029  1569.000000  1536.051025  1556.959961  1556.959961  1774700   0.000000
174  2020-09-10  1560.640015  1584.081055  1525.805054  1532.020020  1532.020020  1618600   0.000000
175  2020-09-11  1536.000000  1575.199951  1497.359985  1520.719971  1520.719971  1597100   0.292950
176  2020-09-14  1539.005005  1564.000000  1515.739990  1519.280029  1519.280029  1696600   0.000000
177  2020-09-15  1536.000000  1559.569946  1531.834961  1541.439941  1541.439941  1331100  -0.278700
178  2020-09-16  1555.540039  1562.000000  1519.819946  1520.900024  1520.900024  1311700   0.000000
179  2020-09-17  1496.000000  1508.297974  1470.000000  1495.530029  1495.530029  1879800   0.340000
180  2020-09-18  1498.010010  1503.003052  1437.130005  1459.989990  1459.989990  3103900   0.119467
181  2020-09-21  1440.060059  1448.359985  1406.550049  1431.160034  1431.160034  2888800  -0.401900
182  2020-09-22  1450.089966  1469.520020  1434.530029  1465.459961  1465.459961  1583200   0.453050
183  2020-09-23  1458.780029  1460.959961  1407.699951  1415.209961  1415.209961  1657400   0.556200
184  2020-09-24  1411.030029  1443.708984  1409.849976  1428.290039  1428.290039  1450200  -0.190900
185  2020-09-25  1432.630005  1450.000000  1413.339966  1444.959961  1444.959961  1323000  -0.308033
186  2020-09-28  1474.209961  1476.800049  1449.301025  1464.520020  1464.520020  2007900   0.038600
187  2020-09-29  1470.390015  1476.662964  1458.805054  1469.329956  1469.329956   978200   0.000000
188  2020-09-30  1466.800049  1489.750000  1459.880005  1469.599976  1469.599976  1701600  -0.238350
189  2020-10-01  1484.270020  1499.040039  1479.209961  1490.089966  1490.089966  1779500   0.155400
190  2020-10-02  1462.030029  1483.199951  1450.920044  1458.420044  1458.420044  1284100   0.000000
191  2020-10-05  1466.209961  1488.209961  1464.270020  1486.020020  1486.020020  1113300   0.000000
192  2020-10-06  1475.579956  1486.760010  1448.589966  1453.439941  1453.439941  1245400  -0.391875
193  2020-10-07  1464.290039  1468.959961  1436.000000  1460.290039  1460.290039  1746200   0.074440
194  2020-10-08  1465.089966  1490.000000  1465.089966  1485.930054  1485.930054  1187800  -0.236533
195  2020-10-09  1494.699951  1516.520020  1489.449951  1515.219971  1515.219971  1435300  -0.140500
196  2020-10-12  1543.000000  1593.859985  1532.569946  1569.150024  1569.150024  2482600   0.000000
197  2020-10-13  1583.729980  1590.000000  1563.199951  1571.680054  1571.680054  1601000   0.008640
198  2020-10-14  1578.589966  1587.683960  1550.530029  1568.079956  1568.079956  1929300   0.348167
199  2020-10-15  1547.150024  1575.104980  1545.030029  1559.130005  1559.130005  1540000  -0.420100
200  2020-10-16  1565.849976  1581.130005  1563.000000  1573.010010  1573.010010  1434700   0.000000
201  2020-10-19  1580.459961  1588.150024  1528.000000  1534.609985  1534.609985  1607100   0.000000
202  2020-10-20  1527.050049  1577.500000  1525.670044  1555.930054  1555.930054  2241700  -0.050410
203  2020-10-21  1573.329956  1618.729980  1571.630005  1593.310059  1593.310059  2568300   0.024292
204  2020-10-22  1593.050049  1621.989990  1585.000000  1615.329956  1615.329956  1433600  -0.048150
205  2020-10-23  1626.069946  1642.359985  1620.510010  1641.000000  1641.000000  1375800  -0.220200
206  2020-10-26  1625.010010  1638.239990  1576.500000  1590.449951  1590.449951  1853300   0.000000
207  2020-10-27  1595.670044  1606.844971  1582.780029  1604.260010  1604.260010  1229000   0.042900
208  2020-10-28  1559.739990  1561.349976  1514.619995  1516.619995  1516.619995  1834000  -0.064980
209  2020-10-29  1522.359985  1593.709961  1522.239990  1567.239990  1567.239990  2003100  -0.133967
210  2020-10-30  1672.109985  1687.000000  1604.459961  1621.010010  1621.010010  4329100   0.670500
211  2020-11-02  1628.160034  1660.770020  1616.030029  1626.030029  1626.030029  2535400   0.285950
212  2020-11-03  1631.780029  1661.699951  1616.619995  1650.209961  1650.209961  1661700  -0.226300
213  2020-11-04  1710.280029  1771.364990  1706.030029  1749.130005  1749.130005  3570900  -0.350150
214  2020-11-05  1781.000000  1793.640015  1750.510010  1763.369995  1763.369995  2065800  -0.250000
215  2020-11-06  1753.949951  1772.430054  1740.349976  1761.750000  1761.750000  1660900   0.000000
216  2020-11-09  1790.900024  1818.060059  1760.020020  1763.000000  1763.000000  2268300   0.000000
217  2020-11-10  1731.089966  1763.000000  1717.300049  1740.390015  1740.390015  2636100  -0.286833
218  2020-11-11  1750.000000  1764.219971  1747.364990  1752.709961  1752.709961  1264000   0.000000
219  2020-11-12  1747.630005  1768.270020  1745.599976  1749.839966  1749.839966  1247500   0.000000
220  2020-11-13  1757.630005  1781.040039  1744.550049  1777.020020  1777.020020  1499900   0.000000
221  2020-11-16  1771.699951  1799.069946  1767.689941  1781.380005  1781.380005  1246800   0.000000
222  2020-11-17  1776.939941  1785.000000  1767.000000  1770.150024  1770.150024  1147100   0.000000
223  2020-11-18  1765.229980  1773.469971  1746.140015  1746.780029  1746.780029  1173500   0.000000
224  2020-11-19  1738.380005  1769.589966  1737.005005  1763.920044  1763.920044  1249900   0.000000
225  2020-11-20  1765.209961  1774.000000  1741.859985  1742.189941  1742.189941  2313500   0.000000
226  2020-11-23  1749.599976  1753.900024  1717.719971  1734.859985  1734.859985  2161600   0.000000
227  2020-11-24  1730.500000  1771.599976  1727.689941  1768.880005  1768.880005  1578000  -0.345400
228  2020-11-25  1772.890015  1778.540039  1756.540039  1771.430054  1771.430054  1045800   0.510600
229  2020-11-27  1773.089966  1804.000000  1772.439941  1793.189941  1793.189941   884900   0.000000
230  2020-11-30  1781.183960  1788.064941  1755.000000  1760.739990  1760.739990  1823800   0.000000
231  2020-12-01  1774.369995  1824.829956  1769.369995  1798.099976  1798.099976  1736900   0.000000
232  2020-12-02  1798.099976  1835.650024  1789.473022  1827.949951  1827.949951  1222000   0.000000
233  2020-12-03  1824.010010  1847.199951  1822.650024  1826.770020  1826.770020  1227300  -0.557400
234  2020-12-04  1824.520020  1833.160034  1816.989990  1827.989990  1827.989990  1378200  -0.203700
235  2020-12-07  1819.000000  1832.369995  1805.780029  1819.479980  1819.479980  1320900  -0.012900
236  2020-12-08  1810.099976  1821.900024  1796.204956  1818.550049  1818.550049  1096300   0.000000
237  2020-12-09  1812.010010  1834.270020  1767.810059  1784.130005  1784.130005  1507600  -0.596600
238  2020-12-10  1769.800049  1781.310059  1740.319946  1775.329956  1775.329956  1362800  -0.076550
239  2020-12-11  1763.060059  1784.449951  1760.000000  1781.770020  1781.770020  1220700   0.466450
240  2020-12-14  1775.000000  1797.390015  1757.214966  1760.060059  1760.060059  1600200   0.050850
241  2020-12-15  1764.420044  1771.420044  1749.949951  1767.770020  1767.770020  1482300   0.064000
242  2020-12-16  1772.880005  1773.000000  1756.079956  1763.000000  1763.000000  1513500   0.000000
243  2020-12-17  1768.510010  1771.784058  1738.660034  1747.900024  1747.900024  1624700  -0.170000
244  2020-12-18  1754.180054  1755.109985  1720.219971  1731.010010  1731.010010  4016400   0.000000
245  2020-12-21  1713.510010  1740.849976  1699.000000  1739.369995  1739.369995  1828400   0.296000
246  2020-12-22  1734.430054  1737.405029  1712.574951  1723.500000  1723.500000   936700   0.076550
247  2020-12-23  1728.109985  1747.989990  1725.040039  1732.380005  1732.380005  1033800   0.000000
248  2020-12-24  1735.000000  1746.000000  1729.109985  1738.849976  1738.849976   346800   0.000000
249  2020-12-28  1751.635010  1790.728027  1746.334961  1776.089966  1776.089966  1393000   0.000000
250  2020-12-29  1787.790039  1792.439941  1756.089966  1758.719971  1758.719971  1299400   0.636900
251  2020-12-30  1762.010010  1765.094971  1725.599976  1739.520020  1739.520020  1306100   0.000000
