Date,Adj Close,Close,High,Low,Open,Volume
2016-01-04,68.85714721679688,88.8499984741211,90.11000061035156,87.56999969482422,89.52999877929688,11397300
2016-01-05,69.44615173339844,89.61000061035156,89.6500015258789,87.83999633789062,89.05000305175781,7883400
2016-01-06,66.70270538330078,86.06999969482422,87.77999877929688,85.16000366210938,87.44000244140625,14511400
2016-01-07,64.3390121459961,83.0199966430664,85.75,82.66999816894531,84.55000305175781,15368800
2016-01-08,63.649288177490234,82.12999725341797,83.83999633789062,81.22000122070312,83.38999938964844,11891600
2016-01-11,62.59529113769531,80.7699966430664,82.97000122070312,79.7699966430664,82.8499984741211,14366400
2016-01-12,63.66476821899414,82.1500015258789,82.4000015258789,79.69000244140625,82.19999694824219,13477500
2016-01-13,63.02928924560547,81.33000183105469,84.25,80.01000213623047,83.16000366210938,15550100
2016-01-14,66.23770904541016,85.47000122070312,86.16999816894531,80.94999694824219,81.94999694824219,16433400
2016-01-15,64.8427505493164,83.66999816894531,83.80999755859375,80.87000274658203,81.63999938964844,17870300
2016-01-19,63.16876983642578,81.51000213623047,84.75,80.79000091552734,84.16999816894531,13155600
2016-01-20,61.208106994628906,78.9800033569336,80.30999755859375,75.33000183105469,79.9800033569336,26151100
2016-01-21,62.81229782104492,81.05000305175781,81.6500015258789,78.0199966430664,78.80000305175781,16107800
2016-01-22,64.74201202392578,83.54000091552734,85.19000244140625,81.72000122070312,84.45999908447266,15724600
2016-01-25,62.68830490112305,80.88999938964844,84.29000091552734,80.80000305175781,82.29000091552734,12370300
2016-01-26,65.19149017333984,84.12000274658203,84.5,81.3499984741211,81.97000122070312,12191400
2016-01-27,64.54827117919922,83.29000091552734,86.0999984741211,82.36000061035156,83.94999694824219,12380600
2016-01-28,66.58647155761719,85.91999816894531,86.69000244140625,83.69999694824219,85.75,13017400
2016-01-29,67.0127182006836,86.47000122070312,86.70999908447266,82.94999694824219,84.05000305175781,20248900
2016-02-01,66.09822082519531,85.29000091552734,86.08999633789062,84.23999786376953,85.1500015258789,10958300
2016-02-02,62.959556579589844,81.23999786376953,83.04000091552734,80.95999908447266,82.70999908447266,13326200
2016-02-03,65.57897186279297,84.62000274658203,84.62999725341797,79.8499984741211,82.38999938964844,13964100
2016-02-04,65.71073150634766,84.79000091552734,86.19000244140625,83.83000183105469,84.58999633789062,12825000
2016-02-05,64.23052978515625,82.87999725341797,84.29000091552734,82.26000213623047,83.94000244140625,15090100
2016-02-08,66.64070129394531,85.98999786376953,86.69999694824219,81.0999984741211,81.76000213623047,17712800
2016-02-09,64.26151275634766,82.91999816894531,85.79000091552734,82.16999816894531,85.08000183105469,12605600
2016-02-10,64.35450744628906,83.04000091552734,83.9000015258789,81.5,82.7699966430664,12110300
2016-02-11,64.31575775146484,82.98999786376953,83.66000366210938,80.63999938964844,81.5999984741211,12741400
2016-02-12,66.20671844482422,85.43000030517578,85.58000183105469,83.19999694824219,83.80000305175781,9835100
2016-02-16,66.55986785888672,84.80999755859375,85.38999938964844,83.30999755859375,85.2300033569336,10631500
2016-02-17,69.30670928955078,88.30999755859375,88.66000366210938,85.0199966430664,85.41000366210938,12710500
2016-02-18,68.06671142578125,86.7300033569336,89.25,86.61000061035156,88.75,9517800
2016-02-19,67.88621520996094,86.5,86.54000091552734,84.80000305175781,86.33000183105469,9783300
2016-02-22,69.70697021484375,88.81999969482422,89.83999633789062,86.5,86.5,10299900
2016-02-23,66.63835906982422,84.91000366210938,88.4800033569336,84.69999694824219,88.38999938964844,10655800
2016-02-24,66.92090606689453,85.2699966430664,85.48999786376953,82.9000015258789,83.33000183105469,9775200
2016-02-25,66.94444274902344,85.30000305175781,85.70999908447266,83.73999786376953,85.66999816894531,9452600
2016-02-26,66.19886016845703,84.3499984741211,87.0999984741211,84.27999877929688,86.97000122070312,9369900
2016-02-29,65.48468017578125,83.44000244140625,85.19999694824219,83.06999969482422,84.94000244140625,11549600
2016-03-01,67.59583282470703,86.12999725341797,86.52999877929688,83.37000274658203,84.12000274658203,11614700
2016-03-02,68.38848876953125,87.13999938964844,87.18000030517578,84.4000015258789,85.4000015258789,9637600
2016-03-03,68.69454956054688,87.52999877929688,87.56999969482422,86.05000305175781,87.0,8526100
2016-03-04,69.00849914550781,87.93000030517578,88.62000274658203,86.69999694824219,87.41999816894531,9328600
2016-03-07,71.15886688232422,90.66999816894531,90.76000213623047,87.55000305175781,87.94000244140625,12784300
2016-03-08,69.6441879272461,88.73999786376953,91.08000183105469,88.33000183105469,90.37999725341797,10508400
2016-03-09,72.84620666503906,92.81999969482422,94.63999938964844,89.47000122070312,89.69999694824219,19323100
2016-03-10,73.72522735595703,93.94000244140625,93.94999694824219,92.0199966430664,92.79000091552734,12090900
2016-03-11,74.22749328613281,94.58000183105469,96.13999938964844,93.37999725341797,94.94999694824219,14098800
2016-03-14,73.97634887695312,94.26000213623047,94.83000183105469,93.08999633789062,93.56999969482422,6898900
2016-03-15,73.98418426513672,94.2699966430664,94.4000015258789,92.25,93.1500015258789,7006300
2016-03-16,74.87102508544922,95.4000015258789,96.13999938964844,93.72000122070312,94.72000122070312,9969200
2016-03-17,76.0404052734375,96.88999938964844,97.73999786376953,95.29000091552734,96.25,10679400
2016-03-18,76.66828155517578,97.69000244140625,97.91000366210938,95.86000061035156,97.8499984741211,14436300
2016-03-21,75.68724822998047,96.44000244140625,97.54000091552734,95.91000366210938,97.0199966430664,8040100
2016-03-22,74.94952392578125,95.5,96.91000366210938,95.31999969482422,95.75,7567100
2016-03-23,73.4505386352539,93.58999633789062,94.80999755859375,93.04000091552734,94.72000122070312,10302800
2016-03-24,74.43939208984375,94.8499984741211,94.94000244140625,92.25,92.54000091552734,8159100
2016-03-28,74.30597686767578,94.68000030517578,95.08000183105469,94.0,94.9000015258789,5054000
2016-03-29,74.80824279785156,95.31999969482422,95.38999938964844,92.94000244140625,93.79000091552734,6616600
2016-03-30,74.75331115722656,95.25,96.69000244140625,95.16000366210938,96.3499984741211,6182900
2016-03-31,74.87102508544922,95.4000015258789,96.19999694824219,94.94999694824219,95.19000244140625,5943900
2016-04-01,73.97634887695312,94.26000213623047,94.77999877929688,93.31999969482422,93.69000244140625,7555900
2016-04-04,73.32495880126953,93.43000030517578,94.4800033569336,93.04000091552734,94.44000244140625,6552000
2016-04-05,72.72848510742188,92.66999816894531,93.3499984741211,92.43000030517578,93.0,6662000
2016-04-06,74.43154907226562,94.83999633789062,95.0,92.81999969482422,93.1500015258789,6836400
2016-04-07,74.39230346679688,94.79000091552734,95.02999877929688,94.08000183105469,94.37000274658203,6817700
2016-04-08,75.60089874267578,96.33000183105469,96.87000274658203,95.76000213623047,96.25,7108500
2016-04-11,74.7454605102539,95.23999786376953,97.30000305175781,95.1500015258789,96.87000274658203,6644200
