Date,Adj Close,Close,High,Low,Open,Volume
2016-01-04,91.50988006591797,94.80999755859375,95.58999633789062,93.72000122070312,95.37000274658203,6378700
2016-01-05,91.68362426757812,94.98999786376953,95.83000183105469,94.41000366210938,95.37999725341797,4352500
2016-01-06,90.28126525878906,93.3499984741211,94.38999938964844,92.9800033569336,93.48999786376953,4370000
2016-01-07,88.62747955322266,91.63999938964844,92.37000274658203,90.68000030517578,91.55999755859375,6600000
2016-01-08,86.93502807617188,89.88999938964844,92.23999786376953,89.72000122070312,91.97000122070312,5912100
2016-01-11,87.60234069824219,90.58000183105469,91.0999984741211,89.29000091552734,90.25,5845600
2016-01-12,88.43408203125,91.44000244140625,91.87000274658203,90.12000274658203,91.61000061035156,4441800
2016-01-13,86.25802612304688,89.19000244140625,92.1500015258789,88.75,92.06999969482422,4895000
2016-01-14,87.72805786132812,90.70999908447266,91.69000244140625,89.16000366210938,89.4000015258789,6235800
2016-01-15,85.7938003540039,88.70999908447266,89.27999877929688,87.81999969482422,88.08999633789062,6459800
2016-01-19,83.38567352294922,86.22000122070312,89.73999786376953,85.48999786376953,89.55999755859375,10175200
2016-01-20,82.33148956298828,85.12999725341797,85.95999908447266,83.5199966430664,84.70999908447266,11672100
2016-01-21,83.28895568847656,86.12000274658203,87.52999877929688,84.55999755859375,85.2300033569336,5989700
2016-01-22,85.10714721679688,88.0,88.83000183105469,87.4000015258789,87.7300033569336,4912500
2016-01-25,83.91758728027344,86.7699966430664,88.19000244140625,86.6500015258789,88.02999877929688,5110500
2016-01-26,84.14002227783203,87.0,87.5,86.4000015258789,87.0,4872500
2016-01-27,82.02201843261719,84.80999755859375,87.05000305175781,84.33999633789062,86.88999938964844,6750900
2016-01-28,80.68738555908203,83.43000030517578,85.6500015258789,83.3499984741211,85.33999633789062,9169600
2016-01-29,86.1032943725586,89.02999877929688,89.25,81.0,81.44999694824219,16410500
2016-02-01,85.71641540527344,88.62999725341797,89.19999694824219,87.2300033569336,88.5199966430664,5956400
2016-02-02,83.10520935058594,85.93000030517578,87.73999786376953,85.37000274658203,87.68000030517578,7096900
2016-02-03,83.62745666503906,86.47000122070312,86.76000213623047,84.45999908447266,86.55999755859375,5253600
2016-02-04,83.4920425415039,86.33000183105469,86.87000274658203,85.73999786376953,86.23999786376953,4490600
2016-02-05,80.03942108154297,82.76000213623047,86.31999969482422,82.18000030517578,86.04000091552734,8474000
2016-02-08,77.99877166748047,80.6500015258789,81.73999786376953,79.87000274658203,81.44000244140625,9213800
2016-02-09,79.27536010742188,81.97000122070312,83.2300033569336,78.5199966430664,78.87000274658203,7802700
2016-02-10,80.57132720947266,83.30999755859375,84.83999633789062,82.93000030517578,83.05999755859375,4858900
2016-02-11,79.41077423095703,82.11000061035156,82.79000091552734,79.9800033569336,80.1500015258789,6285400
2016-02-12,82.099365234375,84.88999938964844,85.2699966430664,83.30999755859375,83.62000274658203,5213300
2016-02-16,83.34698486328125,86.18000030517578,86.58999633789062,85.36000061035156,86.12000274658203,4908000
2016-02-17,84.34312438964844,87.20999908447266,87.5999984741211,86.58999633789062,86.93000030517578,4143400
2016-02-18,83.21158599853516,86.04000091552734,87.44999694824219,85.83000183105469,86.58000183105469,3551500
2016-02-19,83.93695068359375,86.79000091552734,86.86000061035156,85.22000122070312,85.6500015258789,3490500
2016-02-22,84.93306732177734,87.81999969482422,88.2300033569336,86.79000091552734,86.79000091552734,3010800
2016-02-23,83.37599182128906,86.20999908447266,87.8499984741211,85.93000030517578,87.26000213623047,4236900
2016-02-24,83.57908630371094,86.41999816894531,86.76000213623047,84.58999633789062,85.13999938964844,3361300
2016-02-25,84.54619598388672,87.41999816894531,87.43000030517578,85.5199966430664,86.55000305175781,3280500
2016-02-26,84.6912841796875,87.56999969482422,88.58999633789062,87.48999786376953,88.11000061035156,3294900
2016-02-29,84.06263732910156,86.91999816894531,88.83000183105469,86.9000015258789,87.30000305175781,4302900
2016-03-01,87.13809967041016,90.0999984741211,90.12999725341797,87.72000122070312,87.7699966430664,4967500
2016-03-02,86.93502807617188,89.88999938964844,90.08999633789062,88.98999786376953,89.76000213623047,3898300
2016-03-03,86.7899398803711,89.73999786376953,90.13999938964844,88.91999816894531,89.7300033569336,4202500
