Date,Adj Close,Close,High,Low,Open,Volume,Sentiment
2021-01-04,63.00099563598633,63.75,64.69999694824219,63.16999816894531,64.69000244140625,11249900,0.0
2021-01-05,62.22028350830078,62.959999084472656,63.790000915527344,62.47999954223633,63.68000030517578,11005700,0.0
2021-01-06,62.071475982666016,62.56999969482422,63.349998474121094,61.90999984741211,62.27000045776367,8685400,0.0
2021-01-07,62.5674934387207,63.06999969482422,63.7400016784668,62.849998474121094,62.849998474121094,7382800,0.0
2021-01-08,62.875022888183594,63.380001068115234,63.540000915527344,62.90999984741211,63.18000030517578,7751700,0.0
2021-01-11,62.527809143066406,63.029998779296875,63.56999969482422,62.84000015258789,62.95000076293945,6284700,0.0
2021-01-12,61.92266845703125,62.41999816894531,63.02000045776367,62.18000030517578,63.0,7758200,0.0
2021-01-13,61.56554412841797,62.060001373291016,62.59000015258789,61.970001220703125,62.31999969482422,8298000,0.0
2021-01-14,61.10920333862305,61.599998474121094,62.16999816894531,61.5099983215332,62.06999969482422,10258600,0.0
2021-01-15,61.28776931762695,61.779998779296875,62.0,61.209999084472656,61.599998474121094,7532600,0.0
2021-01-19,60.801673889160156,61.290000915527344,62.290000915527344,61.099998474121094,62.099998474121094,8903400,0.0
2021-01-20,61.06952667236328,61.560001373291016,62.029998779296875,61.150001525878906,61.369998931884766,7025000,0.0
2021-01-21,60.722312927246094,61.209999084472656,61.849998474121094,60.91999816894531,61.650001525878906,6943600,0.0
2021-01-22,59.879085540771484,60.36000061035156,61.150001525878906,59.7400016784668,60.939998626708984,9896700,0.0
2021-01-25,60.4147834777832,60.900001525878906,60.95000076293945,59.77000045776367,60.380001068115234,8524700,0.0
2021-01-26,61.307613372802734,61.79999923706055,62.040000915527344,60.84000015258789,61.060001373291016,8186500,0.0
2021-01-27,62.051639556884766,62.54999923706055,63.18000030517578,61.369998931884766,61.400001525878906,14789000,0.0
2021-01-28,60.732234954833984,61.220001220703125,63.2400016784668,61.16999816894531,62.54999923706055,11166400,0.0
2021-01-29,59.94852828979492,60.43000030517578,61.5,60.209999084472656,61.15999984741211,11451800,0.0
2021-02-01,61.019920349121094,61.5099983215332,62.0099983215332,60.7400016784668,60.91999816894531,10553500,0.0
2021-02-02,61.873069763183594,62.369998931884766,62.91999816894531,61.79999923706055,61.880001068115234,10528000,0.0
2021-02-03,61.67466354370117,62.16999816894531,62.75,61.97999954223633,62.18000030517578,9933500,0.0
2021-02-04,62.84526062011719,63.349998474121094,63.38999938964844,62.25,62.47999954223633,9928700,0.0
2021-02-05,63.09326934814453,63.599998474121094,64.06999969482422,63.279998779296875,63.5,9170200,0.0
2021-02-08,62.607173919677734,63.11000061035156,63.869998931884766,62.84000015258789,63.790000915527344,7003400,0.0
2021-02-09,63.16271209716797,63.66999816894531,63.849998474121094,62.90999984741211,63.08000183105469,5437400,0.0
2021-02-10,62.765899658203125,63.27000045776367,63.900001525878906,62.93000030517578,63.84000015258789,9577500,0.0
2021-02-11,62.200443267822266,62.70000076293945,63.970001220703125,62.279998779296875,63.560001373291016,7690800,0.0
2021-02-12,62.577415466308594,63.08000183105469,63.119998931884766,62.310001373291016,62.31999969482422,6663400,0.0
2021-02-16,61.64490509033203,62.13999938964844,63.2599983215332,62.099998474121094,63.11000061035156,7526000,0.0
2021-02-17,61.59530258178711,62.09000015258789,62.150001525878906,61.36000061035156,61.83000183105469,6244500,0.0
2021-02-18,61.575462341308594,62.06999969482422,62.209999084472656,61.65999984741211,61.810001373291016,6262400,0.0
2021-02-19,60.64295196533203,61.130001068115234,62.36000061035156,61.08000183105469,62.2599983215332,10905100,0.0
2021-02-22,63.936492919921875,64.44999694824219,64.97000122070312,62.279998779296875,62.849998474121094,20940300,0.0
2021-02-23,63.98609924316406,64.5,65.22000122070312,64.05000305175781,64.41999816894531,18175400,0.0
2021-02-24,64.18450164794922,64.69999694824219,65.1500015258789,64.08000183105469,64.48999786376953,10609300,0.0
2021-02-25,64.77972412109375,65.30000305175781,66.36000061035156,64.58000183105469,64.63999938964844,15356100,0.0
2021-02-26,63.99602508544922,64.51000213623047,66.27999877929688,64.5,65.54000091552734,20512600,0.0
2021-03-01,65.64279174804688,66.16999816894531,66.7300033569336,64.7699966430664,64.94999694824219,11758900,0.0
2021-03-02,66.12889099121094,66.66000366210938,67.41999816894531,66.0,66.1500015258789,13282000,0.0
2021-03-03,66.37689971923828,66.91000366210938,67.54000091552734,66.19999694824219,66.25,15827600,0.0
2021-03-04,65.0872573852539,65.61000061035156,67.30999755859375,65.30999755859375,66.68000030517578,19951100,0.0
2021-03-05,69.41251373291016,69.97000122070312,71.72000122070312,67.30999755859375,67.30999755859375,34211500,0.0
2021-03-08,71.58507537841797,72.16000366210938,72.94000244140625,70.0999984741211,70.47000122070312,23300500,0.0
2021-03-09,72.06124877929688,72.63999938964844,73.22000122070312,72.0,72.4000015258789,17296400,0.0
2021-03-10,71.5453872680664,72.12000274658203,73.62000274658203,71.5,73.5,21378600,0.0
2021-03-11,66.87291717529297,67.41000366210938,68.0999984741211,65.43000030517578,67.6500015258789,38095400,0.0
2021-03-12,66.62490844726562,67.16000366210938,67.87000274658203,66.44999694824219,66.95999908447266,11606300,0.0
2021-03-15,67.19036865234375,67.7300033569336,67.77999877929688,66.9000015258789,66.94999694824219,8919600,0.0
2021-03-16,66.31737518310547,66.8499984741211,68.06999969482422,66.68000030517578,68.0,14512500,0.0
2021-03-17,65.69239807128906,66.22000122070312,66.8499984741211,66.16000366210938,66.80000305175781,11892400,0.0
2021-03-18,66.208251953125,66.73999786376953,67.01000213623047,66.08999633789062,66.47000122070312,13750300,0.0
2021-03-19,65.7320785522461,66.26000213623047,66.83000183105469,65.95999908447266,66.79000091552734,30963600,0.0
2021-03-22,65.79159545898438,66.31999969482422,66.5199966430664,65.86000061035156,66.22000122070312,10263700,0.0
2021-03-23,66.73402404785156,67.2699966430664,67.94000244140625,66.33000183105469,66.33000183105469,12390100,0.0
2021-03-24,66.29753112792969,66.83000183105469,67.41000366210938,66.73999786376953,67.11000061035156,11391100,0.0
2021-03-25,68.08319091796875,68.62999725341797,68.7300033569336,66.76000213623047,66.95999908447266,14844700,0.0
2021-03-26,69.6902847290039,70.25,70.37000274658203,68.27999877929688,68.56999969482422,12617000,0.0
2021-03-29,70.56327056884766,71.12999725341797,72.33000183105469,70.16999816894531,70.20999908447266,15183700,0.0
2021-03-30,69.98789978027344,70.55000305175781,71.05000305175781,69.94999694824219,70.83000183105469,12000200,0.0
2021-03-31,69.61092376708984,70.16999816894531,71.0999984741211,69.91000366210938,70.69999694824219,9971700,0.0
2021-04-01,71.23785400390625,71.80999755859375,71.83000183105469,70.33000183105469,70.45999908447266,13228700,0.0
2021-04-05,73.56914520263672,74.16000366210938,74.9000015258789,72.05999755859375,72.19000244140625,25010200,0.0
2021-04-06,73.68817901611328,74.27999877929688,74.6500015258789,73.16000366210938,73.62000274658203,14699800,0.0
2021-04-07,73.79777526855469,74.06999969482422,74.18000030517578,73.44999694824219,73.5999984741211,12356800,0.0
2021-04-08,75.00332641601562,75.27999877929688,75.52999877929688,74.1500015258789,74.2699966430664,13507700,0.0
2021-04-09,75.30223083496094,75.58000183105469,75.69000244140625,74.9000015258789,75.3499984741211,13285700,0.0
2021-04-12,75.84024810791016,76.12000274658203,76.19000244140625,75.19999694824219,75.25,10634900,0.0
2021-04-13,76.38822174072266,76.66999816894531,77.01000213623047,75.9000015258789,76.16000366210938,13142400,0.0
2021-04-14,76.53766632080078,76.81999969482422,77.36000061035156,76.51000213623047,77.04000091552734,12730700,0.0
2021-04-15,78.00226593017578,78.29000091552734,78.55000305175781,76.83000183105469,77.0,13604200,0.0
2021-04-16,78.65983581542969,78.94999694824219,79.33999633789062,77.86000061035156,78.30999755859375,13334100,0.0
2021-04-19,78.46057891845703,78.75,80.20999908447266,78.33999633789062,78.80999755859375,19967200,0.0
2021-04-20,78.94877624511719,79.23999786376953,79.41999816894531,78.6500015258789,78.69999694824219,12562300,0.0
2021-04-21,76.37825775146484,76.66000366210938,79.33999633789062,76.52999877929688,78.79000091552734,18672800,0.0
2021-04-22,74.59484100341797,74.87000274658203,76.4800033569336,74.75,76.11000061035156,16769300,0.0
2021-04-23,74.69447326660156,74.97000122070312,75.0,73.8499984741211,74.29000091552734,10664700,0.0
