Date,Adj Close,Close,High,Low,Open,Volume,Sentiment
2021-01-04,122.78654479980469,125.87000274658203,127.86000061035156,124.77999877929688,127.5,16819900,0.0
2021-01-05,123.45466613769531,125.6500015258789,126.30000305175781,123.7699966430664,124.98999786376953,13731200,0.0
2021-01-06,129.2515869140625,131.5500030517578,132.77000427246094,127.87999725341797,129.8800048828125,24909100,0.0
2021-01-07,133.49610900878906,135.8699951171875,138.19000244140625,134.9199981689453,135.69000244140625,21940400,0.0
2021-01-08,133.6435089111328,136.02000427246094,136.35000610351562,134.1199951171875,135.97000122070312,12035100,0.0
2021-01-11,135.6380157470703,138.0500030517578,138.1999969482422,134.11000061035156,134.5800018310547,15937900,0.0
2021-01-12,137.7700958251953,140.22000122070312,141.66000366210938,138.8300018310547,139.44000244140625,18033500,0.0
2021-01-13,137.89784240722656,140.35000610351562,140.7899932861328,138.10000610351562,138.58999633789062,14816800,0.0
2021-01-14,138.70350646972656,141.1699981689453,142.75,140.0,140.49000549316406,18565600,0.0
2021-01-15,136.21771240234375,138.63999938964844,141.64999389648438,137.00999450683594,137.42999267578125,27881000,0.0
2021-01-19,135.62818908691406,138.0399932861328,140.6999969482422,137.82000732421875,139.86000061035156,19843800,0.0
2021-01-20,133.5943603515625,135.97000122070312,138.1699981689453,135.44000244140625,137.82000732421875,16028800,0.0
2021-01-21,132.47427368164062,134.8300018310547,136.16000366210938,134.32000732421875,135.69000244140625,13411700,0.0
2021-01-22,131.4524383544922,133.7899932861328,134.39999389648438,132.1999969482422,132.69000244140625,12933200,0.0
2021-01-25,129.81163024902344,132.1199951171875,133.1699981689453,130.05999755859375,132.13999938964844,14212800,0.0
2021-01-26,129.28106689453125,131.5800018310547,133.1699981689453,131.33999633789062,132.75,11307800,0.0
2021-01-27,125.62605285644531,127.86000061035156,129.85000610351562,127.3499984741211,129.58999633789062,17603900,0.0
2021-01-28,127.83673858642578,130.11000061035156,132.1699981689453,128.99000549316406,129.89999389648438,13761800,0.0
2021-01-29,126.42190551757812,128.6699981689453,131.72000122070312,128.19000244140625,131.19000244140625,14808100,0.0
2021-02-01,127.35530090332031,129.6199951171875,130.07000732421875,128.47999572753906,129.39999389648438,11080700,0.0
