Date,Adj Close,Close,High,Low,Open,Volume,Sentiment
2021-01-04,131.03660583496094,131.13499450683594,136.52499389648438,129.625,131.04249572753906,56064000,0.0
2021-01-05,133.94691467285156,134.04750061035156,134.43499755859375,130.8699951171875,130.99749755859375,32276000,0.0
2021-01-06,126.05035400390625,126.1449966430664,132.4499969482422,125.86000061035156,132.22500610351562,58042400,0.0
2021-01-07,133.33987426757812,133.44000244140625,133.77749633789062,128.86500549316406,129.6750030517578,46148000,0.0
2021-01-08,132.66787719726562,132.7675018310547,134.2100067138672,130.4199981689453,133.625,29252800,0.0
2021-01-11,136.11279296875,136.21499633789062,139.61000061035156,133.625,134.1875,51834400,0.0
2021-01-12,134.74632263183594,134.84750366210938,137.5449981689453,133.4499969482422,137.52499389648438,29147600,0.0
2021-01-13,135.21597290039062,135.3175048828125,136.25,133.85000610351562,134.89999389648438,21002800,0.0
2021-01-14,131.90345764160156,132.00250244140625,135.99749755859375,131.80499267578125,135.75,28312000,0.0
2021-01-15,128.49850463867188,128.59500122070312,133.25250244140625,128.48500061035156,132.27999877929688,27778000,0.0
2021-01-19,130.15476989746094,130.25250244140625,130.94000244140625,128.44000244140625,130.16250610351562,22618800,0.0
2021-01-20,133.55722045898438,133.65750122070312,134.30499267578125,130.5675048828125,131.11749267578125,25857200,0.0
2021-01-21,138.57095336914062,138.6750030517578,139.99249267578125,132.52999877929688,134.18499755859375,33778000,0.0
2021-01-22,137.02210998535156,137.125,138.41749572753906,136.2725067138672,137.39999389648438,24682000,0.0
2021-01-25,136.43006896972656,136.53250122070312,138.28500366210938,132.36500549316406,137.8175048828125,25111200,0.0
2021-01-26,134.25169372558594,134.3524932861328,136.44749450683594,133.875,135.80499267578125,16398000,0.0
2021-01-27,129.08058166503906,129.17750549316406,132.32749938964844,127.9375,132.3000030517578,37127200,0.0
2021-01-28,130.4120635986328,130.50999450683594,133.3975067138672,129.60499572753906,129.96249389648438,22831600,0.0
2021-01-29,129.800048828125,129.8975067138672,133.34750366210938,129.11500549316406,130.75,27155200,0.0
2021-02-01,132.2706756591797,132.3699951171875,132.70750427246094,129.02749633789062,130.53250122070312,21720400,0.0
2021-02-02,135.46578979492188,135.5675048828125,135.72000122070312,132.85499572753906,133.9875030517578,22044000,0.0
2021-02-03,135.20347595214844,135.30499267578125,139.3175048828125,135.1649932861328,136.36000061035156,24540800,0.0
2021-02-04,136.53997802734375,136.6425018310547,136.73500061035156,133.37750244140625,135.30999755859375,20134000,0.0
2021-02-05,135.8080291748047,135.91000366210938,137.37249755859375,135.45750427246094,137.25,16915200,0.0
2021-02-08,144.27915954589844,144.3874969482422,144.7375030517578,137.2725067138672,137.2725067138672,43462400,0.0
2021-02-09,142.52548217773438,142.63250732421875,145.83250427246094,142.22500610351562,143.40750122070312,28756000,0.0
2021-02-10,147.53172302246094,147.6425018310547,149.0500030517578,143.4149932861328,144.63250732421875,48535200,0.0
2021-02-11,152.39308166503906,152.50750732421875,152.72250366210938,149.25,149.80250549316406,45082800,0.0
2021-02-12,149.500244140625,149.6125030517578,152.91250610351562,147.75,150.5,37475600,0.0
2021-02-16,153.18748474121094,153.30250549316406,153.72500610351562,149.5,150.6425018310547,32196000,0.0
2021-02-17,148.9481658935547,149.05999755859375,152.23500061035156,147.8000030517578,151.7100067138672,27475600,0.0
2021-02-18,148.17872619628906,148.2899932861328,148.7324981689453,145.75,147.2899932861328,23386800,0.0
2021-02-19,149.15301513671875,149.26499938964844,151.77000427246094,148.46749877929688,150.2449951171875,27172400,0.0
2021-02-22,143.4497833251953,143.5574951171875,151.33250427246094,143.25,147.74749755859375,32588400,0.0
2021-02-23,141.31387329101562,141.4199981689453,142.3874969482422,133.89500427246094,140.75250244140625,39178000,0.0
2021-02-24,144.8812255859375,144.99000549316406,145.0675048828125,137.55999755859375,141.2274932861328,44832000,0.0
2021-02-25,132.97515869140625,133.0749969482422,143.74749755859375,132.16250610351562,140.4550018310547,82443600,0.0
2021-02-26,137.0421142578125,137.14500427246094,138.5449981689453,133.61000061035156,137.52499389648438,50093200,0.0
2021-03-01,138.3136444091797,138.41749572753906,139.25,135.53250122070312,138.75,35318400,0.0
2021-03-02,133.9619140625,134.0625,139.2050018310547,133.9600067138672,139.0,26411600,0.0
2021-03-03,127.95142364501953,128.04750061035156,134.51499938964844,127.98750305175781,134.2624969482422,37759200,0.0
2021-03-04,123.60968780517578,123.70249938964844,129.75,120.8375015258789,128.00750732421875,57334400,0.0
2021-03-05,124.52149963378906,124.61499786376953,125.5,116.7925033569336,125.5,54284000,0.0
2021-03-08,115.84551239013672,115.93250274658203,124.7125015258789,115.66500091552734,124.5,54311200,0.0
2021-03-09,125.15174102783203,125.20249938964844,126.1675033569336,120.59249877929688,121.30249786376953,52182400,0.0
2021-03-10,124.6319580078125,124.68250274658203,129.8000030517578,124.57499694824219,128.40499877929688,38437600,0.0
2021-03-11,129.88232421875,129.93499755859375,130.46249389648438,127.34500122070312,129.5,29991600,0.0
2021-03-12,128.5078887939453,128.55999755859375,128.8874969482422,125.9000015258789,126.48249816894531,24396400,0.0
2021-03-15,131.85902404785156,131.91250610351562,132.0675048828125,127.67250061035156,128.6475067138672,22198800,0.0
2021-03-16,132.85862731933594,132.91250610351562,135.125,131.16749572753906,133.56500244140625,27212800,0.0
2021-03-17,133.35842895507812,133.41250610351562,134.53250122070312,129.89500427246094,130.3975067138672,24386400,0.0
2021-03-18,127.17342376708984,127.2249984741211,131.83999633789062,127.16999816894531,131.36500549316406,29389600,0.0
2021-03-19,128.40542602539062,128.45750427246094,129.21499633789062,126.125,127.5,29920800,0.0
2021-03-22,131.80905151367188,131.8625030517578,133.94500732421875,129.0675048828125,129.12750244140625,29780400,0.0
2021-03-23,130.65451049804688,130.70750427246094,133.44500732421875,130.21249389648438,132.54249572753906,22204800,0.0
2021-03-24,126.37874603271484,126.43000030517578,131.59249877929688,126.36750030517578,131.5124969482422,24584000,0.0
2021-03-25,125.30168914794922,125.35250091552734,127.14749908447266,122.72000122070312,124.99500274658203,29514400,0.0
2021-03-26,128.3404541015625,128.3925018310547,128.5625,123.73500061035156,125.54499816894531,36396800,0.0
2021-03-29,129.4300079345703,129.4824981689453,130.625,127.0,128.20249938964844,27352000,0.0
2021-03-30,128.66531372070312,128.71749877929688,129.75250244140625,127.05000305175781,128.4199981689453,20020400,0.0
2021-03-31,133.4283905029297,133.4824981689453,134.7050018310547,129.8249969482422,130.15499877929688,31477600,0.0
2021-04-01,138.06149291992188,138.11749267578125,138.6999969482422,135.1125030517578,135.72250366210938,30827600,0.0
2021-04-05,139.81829833984375,139.875,140.13999938964844,137.3300018310547,138.6750030517578,25567200,0.0
2021-04-06,138.55882263183594,138.61500549316406,140.54249572753906,137.73500061035156,139.99749755859375,19174400,0.0
2021-04-07,141.37765502929688,141.43499755859375,142.43499755859375,137.11500549316406,138.8074951171875,25128400,0.0
2021-04-08,143.11195373535156,143.1699981689453,144.71499633789062,142.49000549316406,142.52749633789062,24441600,0.0
2021-04-09,143.94163513183594,144.0,144.0800018310547,141.75,142.13999938964844,19517200,0.0
2021-04-12,152.02833557128906,152.08999633789062,153.52499389648438,141.3925018310547,142.8975067138672,86932400,0.0
2021-04-13,156.7314453125,156.7949981689453,157.0,151.25750732421875,152.31500244140625,67621200,0.0
2021-04-14,152.70806884765625,152.77000427246094,157.2050018310547,152.27499389648438,156.25,38550000,0.0
2021-04-15,161.3070831298828,161.37249755859375,162.1425018310547,156.31500244140625,156.625,59848000,0.0
2021-04-16,159.0605010986328,159.125,161.65750122070312,158.65249633789062,160.52999877929688,33520800,0.0
2021-04-19,153.55520629882812,153.61749267578125,158.0749969482422,152.3300018310547,155.36500549316406,40442000,0.0
2021-04-20,151.65098571777344,151.71249389648438,154.97000122070312,149.6300048828125,153.2324981689453,33413200,0.0
2021-04-21,153.54273986816406,153.60499572753906,153.625,151.0225067138672,151.1875,21677600,0.0
2021-04-22,148.44229125976562,148.50250244140625,154.38499450683594,147.8350067138672,153.75,27778800,0.0
2021-04-23,152.5906219482422,152.65249633789062,153.35000610351562,149.00250244140625,149.34249877929688,22750000,0.0
2021-04-26,154.71725463867188,154.77999877929688,154.7899932861328,151.25,151.85000610351562,19779600,0.0
2021-04-27,153.75514221191406,153.8175048828125,156.7050018310547,153.5449981689453,155.78500366210938,16457200,0.0
2021-04-28,152.70556640625,152.7675018310547,155.32249450683594,152.15499877929688,153.64500427246094,20941600,0.0
2021-04-29,153.1853790283203,153.24749755859375,154.36500549316406,150.71499633789062,154.0,17319600,0.0
2021-04-30,150.03414916992188,150.09500122070312,153.64999389648438,149.97000122070312,151.7449951171875,20191200,0.0
2021-05-03,148.30734252929688,148.36749267578125,152.46749877929688,147.875,151.25,20391200,0.0
2021-05-04,143.45431518554688,143.5124969482422,146.375,140.1024932861328,146.37249755859375,40532400,0.0
2021-05-05,144.52639770507812,144.5850067138672,148.13499450683594,143.875,147.08999633789062,29202400,0.0
2021-05-06,145.17111206054688,145.22999572753906,145.71249389648438,142.17999267578125,144.95249938964844,19338000,0.0
2021-05-07,148.0624542236328,148.12249755859375,149.70750427246094,146.71749877929688,148.08250427246094,22932800,0.0
2021-05-10,142.59967041015625,142.65750122070312,148.05999755859375,142.5,147.87249755859375,26890400,0.0
2021-05-11,143.00450134277344,143.0625,143.54750061035156,137.5,138.25,28558400,0.0
2021-05-12,137.52923583984375,137.5850067138672,142.6024932861328,137.09249877929688,140.09500122070312,30340800,0.0
2021-05-13,136.5970916748047,136.65249633789062,140.8074951171875,134.58999633789062,140.33749389648438,28540400,0.0
2021-05-14,142.37225341796875,142.42999267578125,143.27999877929688,137.48500061035156,138.89999389648438,25861600,0.0
2021-05-17,141.5975799560547,141.65499877929688,141.6925048828125,138.53500366210938,141.57000732421875,21698000,0.0
2021-05-18,140.10067749023438,140.15750122070312,144.04249572753906,140.0399932861328,142.6699981689453,18625600,0.0
2021-05-19,140.60047912597656,140.65750122070312,140.7949981689453,135.4324951171875,135.6649932861328,34400000,0.0
2021-05-20,146.06576538085938,146.125,146.83749389648438,142.7050018310547,143.02499389648438,32159200,0.0
2021-05-21,149.85671997070312,149.91749572753906,152.22000122070312,148.69500732421875,151.6374969482422,67299200,0.0
2021-05-24,156.05670166015625,156.1199951171875,157.4499969482422,151.75999450683594,152.125,55481600,0.0
2021-05-25,156.41404724121094,156.4774932861328,158.18499755859375,154.8249969482422,157.66000366210938,43540800,0.0
2021-05-26,156.9363555908203,157.0,157.9375,155.8625030517578,157.34249877929688,37044000,0.0
