Headline;Month;Day
Nike Courts Controversy With Kaepernick Deal;9;5
Nike’s Kaepernick Ad Set to Air on N.F.L.’s Opening Telecast;9;5
Nike Returns to Familiar Strategy With Kaepernick Ad Campaign;9;4
Colin Kaepernick’s Nike Campaign Keeps N.F.L. Anthem Kneeling in Spotlight;9;3
After Colin Kaepernick’s Nike Deal, Some Salute Swoosh, Others Boycott It;9;4
The Anthem Is a Trap for Democrats;9;7
Trump’s Thumps Don’t Cause Stock Slumps;9;6
How Do You Feel About the N.F.L. Players’ Protests?;9;4
The Deafening Silence of Colin Kaepernick;9;4
Serena Williams, the U.S. Open, and the Sexist Rules of Fashion and Tennis;8;28
Ex-Employees Sue Nike, Alleging Gender Discrimination;8;10
Shoe Deals and Double Standards at North Carolina;8;17
Shalane Flanagan Will Defend New York City Marathon Title at Age 37;8;13
Nike Will Raise Wages for Thousands After Outcry Over Inequality;7;23
Nike Says Its $250 Running Shoes Will Make You Run Much Faster. What if That’s Actually True?;7;18
Roger Federer Sheds Nike Swoosh for Uniqlo, Then Wins Match;7;2
The N.F.L. and Nike Make Room for Fanatics;5;23
At Nike, Revolt Led by Women Leads to Exodus of Male Executives;4;28
5 More Nike Executives Are Out Amid Inquiry Into Harassment Allegations;5;8
Nike’s C.E.O. Vows Changes After Claims of Workplace Harassment and Bias;5;6
Second Top Nike Executive Departs Amid Complaints of Workplace Behavior;3;16
Roger Federer Wants to Win a New Game;7;12
Nike Executive Resigns, C.E.O. Addresses Workplace Behavior Complaints;3;16
Jenifer Lewis Supports Colin Kaepernick by Wearing Nike on Emmys Red Carpet ;9;17
Learning With: ‘Colin Kaepernick’s Nike Campaign Keeps N.F.L. Anthem Kneeling in Spotlight’;9;6
Nike Vaporfly 4% Shoe May Make Some Run Faster;12;5
A Truckload of Nike Shoes, Left as ‘Bait,’ Stings Chicago;8;24
Earliest Known Human Footprints in North America Found on Canadian Island;3;28
A Fashion Expert and a Football Expert Had a Conversation About World Cup Kits;6;15
Investigation? N.C.A.A. Scrutiny? Business as Usual in Grassroots Hoops;5;21
Tiger Woods Is Back. Will Sponsors Buy In?;3;31
Lacey Baker Wants More Girls to Skate With;3;27
The brand as a platform for dialogue;11;12
NYT: Weekend Business for 10/12/2007;8;28
Eugenie Bouchard Has One Victory and Many Setbacks Off the Court;3;10
Jay-Z, Known Basketball Fan, to Help Puma Sell Sneakers;6;19
Seth Meyers Says Trump Appointing Kavanaugh Is Like Bonnie Appointing Clyde;9;5
Mellany Sanchez Started on Instagram and Is Now Drake’s Image Director ;7;4
Craig Green Shares a Glimpse Into His Creative World, in Polaroids;6;20
Jenifer Lewis Has Some Advice for Kanye West;10;30
Pac-12 Task Force Recommends Sweeping Changes in Wake of N.C.A.A. Investigation;3;13
The Best Cross-Training Shoes;10;18
This Is Peak Olympics;2;10
How Sneakers Intersect With Recent American History;7;5
Should Technology in Sports Be Limited?;2;15
Fall Fashion: The Shape of Things to Come, Starring the Season’s Freshest Faces;8;15
How Design for One Turns Into Design for All;1;24
DealBook Briefing: Amazon Could March Past $1 Trillion;9;5
Peak Sneaker: Inside Sneaker Con;1;4
What’s Going On in This Graph? | Dec. 12, 2018;12;6
Word + Quiz: surmount;4;25
Open Thread: Fashion Week Is Coming;8;31
Collaborations Make Inroads in the Luxury Market;11;19
In a Trade War, China Might Boycott U.S. Goods. That Could Backfire.;4;19
Sporty Sunglasses for Fashion Jocks;9;5
How the Neighbors Voted in 2016: Make Your Own List;7;26
DealBook Briefing: Does Facebook Have Room for More Than One Founder?;9;27
Kaepernick’s Knee and Olympic Fists Are Linked by History;9;6
Tips from Sneaker Heads on Scoring the Hottest Shoes and Keeping Them Fresh;1;2
The North Korean Cheer Squad Is Playing a Different Olympic Game;2;8
What’s Smoother Than a Federer Backhand? His $300 Million Uniqlo Deal;9;8
The Netherlands, a Tax Avoidance Center, Tries to Mend Its Ways;9;20
Saudi Arabia’s Female Designers to Know;4;17
In Luxury, What’s Next?;11;19
What Kanye West Said About Slavery, Obama and Mental Health in His New Interviews;5;1
At the U.S. Open, It’s What You Wear;8;24
Word + Quiz: lackadaisical;10;10
Open Thread: Let’s Talk About the Fourth of July;7;6
Shop Your Way Through the Winter Doldrums;1;10
A Nasdaq for Sneakerheads? StockX Aims to Tame ‘Chaos’ of Luxury Market;7;6
Iran, Schneiderman, Met Gala: Your Tuesday Evening Briefing;5;8
Running in 2018: A Review;12;29
Burn It All Down;9;28
Samantha Barry’s Work Diary: ‘Fashion Can and Should Reflect the World Around Us’;12;25
5 Functional Smartwatches Chic Enough for Everyday Wear;9;13
What 10 Entrepreneurs Wore to a Girlboss Rally;12;13
Young Star of ‘White Boy Rick’ Was Discovered in the Principal’s Office;11;16
Celebrating Dads;6;15
A Whirlwind Paris Fashion Week With Virgil Abloh;3;2
First Came the Sneakerheads, Then the Blue-Chip Art Collectors;2;27
Wait Wait … for NPR Host Peter Sagal;12;12
Adidas and Kanye West: What Did Everyone Expect?;5;4
Taye Diggs Has a New Title: Football Coach;10;12
Olga Tokarczuk of Poland Wins Man Booker International Prize;5;22
How Much Is That Sneaker in the Window?;5;12
What Skateboard Champion Nyjah Huston Likes to Wear ;5;9
Founder’s Big Idea to Revive BuzzFeed’s Fortunes? A Merger With Rivals;11;19
N.F.L., Serena Williams, Midterm Elections: Your Weekend Briefing;9;9
If Ronaldo Can’t Beat Uruguay, the Least He Can Do Is Pay Taxes;7;3
He Had the Treasonous Uncle Killed, but He Forgave the Disloyal Chef;3;9
Texas Instruments Chief Executive Resigns, Conduct Violations Are Cited;7;18
The Apocalypse Is Coming. Here’s How to Dress for It.;3;21
In Paris, a Nightclub With Manners;7;4
Lululemon’s Chief Executive Resigns Over Behavior;2;6
Is Gibson, a Totem of Guitar Godhead, Headed for Chapter 11?;3;30
If You Hype It, Will They Come?;9;12
Olga Tokarczuk’s Book ‘Flights’ Is Taking Off;8;9
Gwen Jorgensen Tries to Solve the Marathon;10;5
Another Hot Take on the Term ‘Latinx’;11;21
Police to Auction Off an Inmate’s Designer Sneakers;12;9
The Season of Peak Sneaker Silliness;10;18
Japan, Amazon, Brett Kavanaugh: Your Wednesday News Briefing;9;4
Has the N.C.A.A.’s ‘Student-Athlete’ Fiction Reached Its Logical End?;10;20
The Man Who Knew Too Little;3;10
Brian Bowen II and the Real Victims of N.C.A.A. Scandals;10;11
DealBook Briefing: Big Tech May Need to Swallow Its Political Pride;9;4
Hey Boss, You Don’t Want Your Employees to Meditate;6;14
Open-Water Swimming With the Fast-Rising Pop Duo Let’s Eat Grandma;7;24
Are You a Sneaker Head?;1;5
Burberry to Stop Burning Clothing and Other Goods It Can’t Sell;9;6
Girls Who Code at Fashion Week;2;9
