Date,Open,High,Low,Close,Adj Close,Volume,Sentiment
2018-01-02,95.5823745727539,105.56999969482422,105.62000274658205,104.5,105.11000061035156,4236200,0.0
2018-01-03,98.17180633544922,108.43000030517578,108.51000213623048,105.5999984741211,105.87999725341795,6918900,0.0
2018-01-04,98.0450439453125,108.29000091552734,109.20999908447266,108.0500030517578,108.4800033569336,5460400,0.0
2018-01-05,98.79653930664062,109.12000274658205,109.2300033569336,108.29000091552734,108.6999969482422,5254900,0.3612
2018-01-08,99.267333984375,109.63999938964844,110.37000274658205,108.41000366210938,108.5500030517578,4549400,0.0
2018-01-09,99.94636535644531,110.38999938964844,110.9800033569336,109.08000183105469,109.62000274658205,4747800,0.0
2018-01-10,99.32166290283205,109.6999969482422,109.98999786376952,108.20999908447266,109.8499984741211,5737400,0.0
2018-01-11,100.19987487792969,110.66999816894531,110.76000213623048,109.43000030517578,110.0500030517578,3903700,0.0
2018-01-12,102.0559310913086,112.72000122070312,113.0,110.58000183105469,110.73999786376952,4577800,0.0
2018-01-16,102.23700714111328,112.91999816894531,113.91000366210938,111.94000244140624,113.5500030517578,9251500,0.0
2018-01-17,107.88668060302734,119.16000366210938,119.43000030517578,113.51000213623048,113.9499969482422,6916700,0.0
2018-01-18,105.39684295654295,116.41000366210938,119.9800033569336,116.0,119.0,7970300,0.0
2018-01-19,105.77711486816406,116.83000183105469,117.55999755859376,115.70999908447266,117.01000213623048,6367300,0.0
2018-01-22,108.1401824951172,119.44000244140624,119.4800033569336,117.45999908447266,117.91999816894531,7217400,0.0
2018-01-23,108.54762268066406,119.88999938964844,120.75,118.9000015258789,120.0199966430664,8087100,0.0
2018-01-24,99.32166290283205,109.6999969482422,114.0,108.68000030517578,111.13999938964844,19223900,0.0
2018-01-25,99.72906494140624,110.1500015258789,111.70999908447266,109.08000183105469,110.86000061035156,8564800,0.0
2018-01-26,102.93417358398438,113.69000244140624,114.0,109.54000091552734,110.93000030517578,7801600,0.0
2018-01-29,101.99256134033205,112.6500015258789,113.4000015258789,111.25,112.47000122070312,6389300,0.0
2018-01-30,100.04429626464844,109.88999938964844,111.47000122070312,109.3000030517578,111.1999969482422,6492900,0.0
2018-01-31,99.84400939941406,109.66999816894531,110.98999786376952,108.3000030517578,110.9800033569336,7362500,0.0
2018-02-01,100.21727752685548,110.08000183105469,110.75,108.56999969482422,108.75,5828200,0.0
2018-02-02,98.01409149169922,107.66000366210938,110.2300033569336,107.5199966430664,109.0199966430664,7474400,0.0
2018-02-05,94.87319946289062,104.20999908447266,109.12000274658205,103.37999725341795,107.0199966430664,8460400,0.0
2018-02-06,96.3844757080078,105.87000274658205,106.66000366210938,102.25,102.62000274658205,9266900,0.0
2018-02-07,92.84300231933594,101.9800033569336,105.68000030517578,101.91000366210938,104.5999984741211,10009100,0.0
2018-02-08,88.91006469726562,97.66000366210938,102.61000061035156,97.5999984741211,102.02999877929688,11506600,0.0
2018-02-09,91.48649597167969,100.48999786376952,101.3000030517578,96.98999786376952,99.5199966430664,11599300,0.0
2018-02-12,92.8065948486328,101.94000244140624,102.5500030517578,100.43000030517578,101.5500030517578,6673700,0.0
2018-02-13,91.93260192871094,100.9800033569336,101.7300033569336,100.12000274658205,101.11000061035156,5061400,0.0
2018-02-14,93.48029327392578,102.68000030517578,102.95999908447266,99.8499984741211,99.8499984741211,7413500,0.0
2018-02-15,95.20094299316406,104.56999969482422,104.58000183105469,101.54000091552734,103.81999969482422,5264800,0.0
2018-02-16,95.10991668701172,104.47000122070312,105.54000091552734,103.87999725341795,104.27999877929688,4910400,0.0
