Date,Adj Close,Close,High,Low,Open,Volume
2018-01-02,96.91229248046875,107.94999694824219,108.0199966430664,106.80999755859375,107.62999725341797,13578800
2018-01-03,97.01104736328125,108.05999755859375,108.48999786376953,107.4800033569336,107.86000061035156,11901000
2018-01-04,98.40078735351562,109.04000091552734,110.02999877929688,108.19999694824219,108.36000061035156,12953700
2018-01-05,97.76909637451172,108.33999633789062,109.55000305175781,107.77999877929688,109.26000213623047,14155000
2018-01-08,97.91348266601562,108.5,108.68000030517578,107.69999694824219,108.1500015258789,12466500
2018-01-09,98.40982818603516,109.05000305175781,109.62999725341797,108.48999786376953,108.72000122070312,13292300
2018-01-10,99.49273681640625,110.25,110.69999694824219,109.38999938964844,109.47000122070312,15834500
2018-01-11,100.02516174316406,110.83999633789062,110.93000030517578,110.05000305175781,110.66999816894531,13676800
2018-01-12,101.6766128540039,112.66999816894531,112.8499984741211,110.83999633789062,111.6500015258789,18884200
2018-01-16,101.31562805175781,112.2699966430664,113.43000030517578,111.06999969482422,111.51000213623047,22703300
2018-01-17,101.96538543701172,112.98999786376953,113.30000305175781,111.30999755859375,111.88999938964844,14940300
2018-01-18,102.20903015136719,113.26000213623047,113.72000122070312,112.2699966430664,112.76000213623047,14572900
2018-01-19,101.98343658447266,113.01000213623047,114.33999633789062,112.80000305175781,113.94000244140625,18785500
2018-01-22,103.17463684082031,114.33000183105469,114.38999938964844,112.5,112.66000366210938,12475700
2018-01-23,103.06633758544922,114.20999908447266,114.63999938964844,113.3499984741211,113.66999816894531,12320800
2018-01-24,104.3838882446289,115.66999816894531,116.0,114.66000366210938,114.86000061035156,15904500
2018-01-25,104.41096496582031,115.69999694824219,116.16999816894531,115.08000183105469,116.04000091552734,13510000
2018-01-26,104.97046661376953,116.31999969482422,116.31999969482422,114.95999908447266,115.69999694824219,13883900
2018-01-29,104.86216735839844,116.19999694824219,117.3499984741211,116.0199966430664,116.0199966430664,11679900
2018-01-30,103.8785400390625,115.11000061035156,116.5999984741211,114.9800033569336,115.52999877929688,14279100
2018-01-31,104.3838882446289,115.66999816894531,116.66000366210938,115.16000366210938,115.6500015258789,13141400
2018-02-01,105.46681213378906,116.87000274658203,116.98999786376953,115.4800033569336,115.7699966430664,13800600
2018-02-02,103.1295166015625,114.27999877929688,116.91999816894531,114.08999633789062,116.48999786376953,16477300
2018-02-05,98.18421173095703,108.80000305175781,114.58999633789062,103.9800033569336,113.0,30097600
2018-02-06,101.17124938964844,112.11000061035156,112.4800033569336,106.61000061035156,106.8499984741211,33114800
2018-02-07,101.85709381103516,112.87000274658203,114.44999694824219,111.1500015258789,111.55000305175781,21878300
2018-02-08,97.35397338867188,107.87999725341797,113.11000061035156,107.83999633789062,113.11000061035156,27425800
2018-02-09,99.30323028564453,110.04000091552734,111.05000305175781,106.2300033569336,109.0999984741211,28188000
