Date,Adj Close,Close,High,Low,Open,Volume
2017-01-03,141.8155517578125,143.6699981689453,143.8300018310547,142.22999572753906,142.38999938964844,1966400
2017-01-04,143.28636169433594,145.16000366210938,146.05999755859375,143.2899932861328,143.9499969482422,2167200
2017-01-05,143.50347900390625,145.3800048828125,145.77000427246094,144.77999877929688,145.3800048828125,1683500
2017-01-06,145.36907958984375,147.27000427246094,147.49000549316406,145.13999938964844,145.27999877929688,2016200
2017-01-09,145.5862579345703,147.49000549316406,148.63999938964844,147.00999450683594,147.00999450683594,1967200
2017-01-10,145.8725128173828,147.77999877929688,149.32000732421875,147.3000030517578,147.8000030517578,1806600
2017-01-11,144.33265686035156,146.22000122070312,148.3300018310547,143.8699951171875,147.7899932861328,2764300
2017-01-12,144.08587646484375,145.97000122070312,146.99000549316406,145.1300048828125,146.17999267578125,2239600
2017-01-13,144.40174865722656,146.2899932861328,147.02999877929688,145.52000427246094,146.08999633789062,1839600
2017-01-17,143.17776489257812,145.0500030517578,145.8699951171875,144.5500030517578,145.6699981689453,1651500
2017-01-18,142.7928009033203,144.66000366210938,146.0,143.55999755859375,145.83999633789062,1377100
2017-01-19,142.45716857910156,144.32000732421875,144.72000122070312,143.44000244140625,144.3800048828125,1435900
2017-01-20,141.6576385498047,143.50999450683594,145.13999938964844,143.32000732421875,144.91000366210938,1750000
2017-01-23,140.94692993164062,142.7899932861328,144.4199981689453,142.57000732421875,143.16000366210938,1508600
2017-01-24,139.16029357910156,140.97999572753906,143.66000366210938,140.0,143.22999572753906,2988500
2017-01-25,140.59153747558594,142.42999267578125,143.02000427246094,140.77000427246094,141.5,2224900
2017-01-26,141.25294494628906,143.10000610351562,143.47000122070312,141.97000122070312,142.52000427246094,2934000
2017-01-27,143.57261657714844,145.4499969482422,145.86000061035156,143.75999450683594,144.00999450683594,2107800
2017-01-30,141.4404754638672,143.2899932861328,145.55999755859375,142.66000366210938,145.52999877929688,3158600
2017-01-31,150.42298889160156,152.38999938964844,152.5,146.0800018310547,146.64999389648438,5340700
2017-02-01,150.96591186523438,152.94000244140625,155.10000610351562,151.47999572753906,152.27000427246094,3601900
2017-02-02,149.71234130859375,151.6699981689453,152.41000366210938,150.22999572753906,152.41000366210938,1751200
2017-02-03,149.4753875732422,151.42999267578125,152.3699951171875,150.38999938964844,152.14999389648438,1817100
2017-02-06,150.1170196533203,152.0800018310547,152.14999389648438,150.4199981689453,151.05999755859375,1624900
2017-02-07,151.0349884033203,153.00999450683594,153.1999969482422,151.7899932861328,152.1199951171875,1479300
2017-02-08,151.5186767578125,153.5,154.22999572753906,151.69000244140625,152.3800048828125,1467100
2017-02-09,152.74264526367188,154.74000549316406,155.27000427246094,153.3800048828125,153.5,1505000
2017-02-10,152.89076232910156,154.88999938964844,155.49000549316406,154.27000427246094,154.67999267578125,1482900
2017-02-13,154.3319091796875,156.35000610351562,156.8000030517578,154.49000549316406,155.0,1635900
2017-02-14,155.24989318847656,157.27999877929688,157.3300018310547,155.4199981689453,155.94000244140625,1429700
2017-02-15,156.21722412109375,158.25999450683594,158.3699951171875,156.47999572753906,156.49000549316406,1423300
2017-02-16,155.67433166503906,157.7100067138672,158.5500030517578,157.44000244140625,158.00999450683594,1252700
2017-02-17,156.59230041503906,158.63999938964844,159.3000030517578,157.38999938964844,157.6199951171875,1207400
2017-02-21,156.58248901367188,158.6300048828125,159.41000366210938,157.9600067138672,158.63999938964844,1242200
2017-02-22,155.9803466796875,158.02000427246094,159.10000610351562,157.69000244140625,158.33999633789062,1283000
2017-02-23,156.68118286132812,158.72999572753906,159.1199951171875,157.6999969482422,158.58999633789062,1124900
2017-02-24,156.9279327392578,158.97999572753906,158.97999572753906,157.5800018310547,158.33999633789062,832800
