Date,Open,High,Low,Close,Adj Close,Volume,Sentiment
2016-01-04,44.68199920654297,44.68199920654297,46.2760009765625,43.79999923706055,46.14400100708008,34135500,0.0
2016-01-05,44.68600082397461,44.68600082397461,45.37799835205078,44.0,45.27199935913086,15934000,-0.1531
2016-01-06,43.80799865722656,43.80799865722656,44.0099983215332,43.19599914550781,44.0,18895500,0.0
2016-01-07,43.13000106811523,43.13000106811523,43.6879997253418,42.73400115966797,42.8380012512207,17771500,0.0
2016-01-08,42.20000076293945,42.20000076293945,44.0880012512207,42.15399932861328,43.571998596191406,18140500,0.0
2016-01-11,41.56999969482422,41.56999969482422,42.88999938964844,40.599998474121094,42.80199813842773,20457000,0.0
2016-01-12,41.99399948120117,41.99399948120117,42.74800109863281,41.0620002746582,42.31999969482422,15459500,0.0
2016-01-13,40.0620002746582,40.0620002746582,42.52999877929688,40.0,42.402000427246094,20632000,0.0
2016-01-14,41.236000061035156,41.236000061035156,42.0,38.67599868774414,40.44200134277344,32453500,0.131675
2016-01-15,40.99800109863281,40.99800109863281,41.01399993896485,39.45000076293945,39.79399871826172,27893000,-0.3182
2016-01-19,40.94400024414063,40.94400024414063,42.09400177001953,40.15599822998047,41.742000579833984,20193500,0.0
2016-01-20,39.7400016784668,39.7400016784668,40.25600051879883,38.25,39.88000106811523,29193000,0.0
2016-01-21,39.99399948120117,39.99399948120117,40.64599990844727,39.00400161743164,40.310001373291016,15831000,0.56975
2016-01-22,40.5099983215332,40.5099983215332,41.099998474121094,39.805999755859375,40.959999084472656,15620500,-0.07543333333333334
2016-01-25,39.2760009765625,39.2760009765625,40.7140007019043,39.17599868774414,40.012001037597656,13493500,0.0
2016-01-26,38.71200180053711,38.71200180053711,39.56399917602539,37.7760009765625,39.34000015258789,24821000,0.0
2016-01-27,37.61399841308594,37.61399841308594,38.652000427246094,37.15399932861328,38.47600173950195,18086000,0.0
2016-01-28,37.93999862670898,37.93999862670898,38.25600051879883,36.48199844360352,38.15800094604492,22964000,0.0
2016-01-29,38.2400016784668,38.2400016784668,38.74800109863281,37.61600112915039,37.9900016784668,14261500,0.0
2016-02-01,39.38800048828125,39.38800048828125,39.90399932861328,36.54999923706055,37.75199890136719,26488000,0.0
2016-02-02,36.555999755859375,36.555999755859375,38.624000549316406,36.04600143432617,38.48400115966797,28868000,0.0
2016-02-03,34.695999145507805,34.695999145507805,36.78799819946289,34.035999298095696,36.71799850463867,39657000,0.0
2016-02-04,35.066001892089844,35.066001892089844,35.19599914550781,33.397998809814446,34.139999389648445,21927000,0.0
2016-02-05,32.52000045776367,32.52000045776367,34.59999847412109,31.54800033569336,34.259998321533196,47188000,0.0
2016-02-08,29.597999572753906,29.597999572753906,31.43000030517578,29.20000076293945,31.420000076293945,46565000,0.0
2016-02-09,29.649999618530273,29.649999618530273,31.95800018310547,28.209999084472656,28.464000701904297,43258000,0.0
2016-02-10,28.733999252319336,28.733999252319336,30.993999481201172,28.347999572753906,30.10000038146973,52032500,0.0
2016-02-11,30.0939998626709,30.0939998626709,32.65200042724609,29.399999618530273,30.399999618530273,71262000,-0.3182
2016-02-12,30.20800018310547,30.20800018310547,31.40200042724609,28.739999771118164,31.0,36179000,0.0
2016-02-16,31.03400039672852,31.03400039672852,32.59000015258789,30.82200050354004,31.739999771118164,27969000,0.0
2016-02-17,33.73600006103516,33.73600006103516,33.86800003051758,31.336000442504886,31.79999923706055,29126000,0.0
2016-02-18,33.35400009155273,33.35400009155273,34.59000015258789,32.95399856567383,34.48400115966797,19438000,0.0
2016-02-19,33.316001892089844,33.316001892089844,33.498001098632805,32.5,32.73199844360352,14797000,0.0
2016-02-22,35.54800033569336,35.54800033569336,35.78200149536133,33.970001220703125,34.023998260498054,25300500,0.0
2016-02-23,35.44200134277344,35.44200134277344,36.34600067138672,34.73600006103516,35.23199844360352,29922000,0.0
2016-02-24,35.79999923706055,35.79999923706055,35.900001525878906,33.56800079345703,34.549999237060554,26978000,0.0
2016-02-25,37.486000061035156,37.486000061035156,37.70399856567383,35.040000915527344,35.72999954223633,28753500,0.0
2016-02-26,38.06800079345703,38.06800079345703,38.400001525878906,37.0,37.7400016784668,30325500,0.0
2016-02-29,38.38600158691406,38.38600158691406,39.27000045776367,37.84400177001953,38.47999954223633,22495000,0.0
