           Date        Open        High         Low       Close   Adj Close    Volume  Sentiment
89   2019-05-10  138.429993  139.250000  136.410004  139.050003  131.710373   4771600   0.000000
90   2019-05-13  137.850006  138.059998  136.529999  137.199997  129.958038   5560000   0.000000
91   2019-05-14  137.039993  137.839996  136.729996  136.820007  129.598114   7179400   0.000000
92   2019-05-15  136.899994  137.490005  135.330002  136.910004  129.683334   6429400   0.000000
93   2019-05-16  137.389999  139.190002  136.970001  138.210007  130.914734   6857200   0.000000
94   2019-05-17  137.000000  139.029999  136.860001  138.610001  131.293610   6915300   0.000000
95   2019-05-20  138.610001  138.960007  137.679993  138.419998  131.113632   4771100  -0.227350
96   2019-05-21  139.119995  139.570007  138.080002  138.119995  130.829468   4859000   0.000000
97   2019-05-22  138.350006  138.949997  137.490005  138.759995  131.435684   5456800   0.000000
98   2019-05-23  138.500000  139.850006  137.669998  139.789993  132.411301   6951800   0.000000
99   2019-05-24  139.500000  139.500000  138.559998  138.850006  132.420837   5473300  -0.190633
100  2019-05-28  139.000000  140.490005  137.050003  137.070007  130.723267  11919600   0.000000
101  2019-05-29  135.889999  135.889999  128.520004  131.330002  125.249054  23247400   0.000000
102  2019-05-30  131.440002  132.820007  131.169998  132.110001  125.992943   7360600   0.000000
103  2019-05-31  131.520004  132.000000  129.610001  131.149994  125.077393   7811000  -0.340000
104  2019-06-03  131.500000  132.399994  131.039993  131.440002  125.353966   8434600   0.000000
105  2019-06-04  132.600006  134.300003  132.580002  133.729996  127.537910   6648900   0.000000
106  2019-06-05  134.699997  135.130005  133.860001  134.380005  128.157822   6860600  -0.128000
107  2019-06-06  134.899994  137.660004  134.589996  136.679993  130.351318   9115800  -0.208350
108  2019-06-07  137.589996  139.589996  137.139999  138.550003  132.134750   6533900   0.000000
109  2019-06-10  138.600006  139.149994  137.600006  139.020004  132.583008   4994700   0.195800
110  2019-06-11  139.679993  140.660004  139.500000  139.779999  133.307800   8230500   0.000000
111  2019-06-12  140.300003  142.910004  140.300003  141.679993  135.119812   9216500  -0.170000
112  2019-06-13  141.720001  141.949997  140.210007  140.710007  134.194748   7500800   0.246950
113  2019-06-14  141.229996  141.490005  140.039993  140.089996  133.603455   6548100  -0.599400
114  2019-06-17  140.000000  140.240005  139.210007  139.440002  132.983551   5562800  -0.451750
115  2019-06-18  140.559998  140.929993  139.789993  140.229996  133.736954   7122700   0.273200
116  2019-06-19  140.009995  140.970001  139.910004  140.449997  133.946777   6393400   0.200950
117  2019-06-20  141.250000  142.399994  141.000000  142.210007  135.625290   7335800  -0.381800
118  2019-06-21  141.460007  142.429993  141.009995  142.089996  135.510818  11272200  -0.240400
119  2019-06-24  142.419998  143.699997  142.089996  143.059998  136.435913   5894700  -0.700300
120  2019-06-25  143.270004  144.979996  143.190002  144.240005  137.561279   7517000   0.000000
121  2019-06-26  143.850006  143.850006  140.759995  141.850006  135.281937   7674100   0.177900
122  2019-06-27  142.229996  142.500000  140.600006  140.690002  134.175659   5233500   0.000000
123  2019-06-28  140.740005  141.100006  138.509995  139.279999  132.830963  12792400   0.000000
124  2019-07-01  140.199997  140.259995  138.720001  139.360001  132.907257   5872300   0.000000
125  2019-07-02  139.220001  140.029999  138.690002  140.029999  133.546204   4501200   0.000000
126  2019-07-03  141.000000  142.179993  140.789993  142.139999  135.558533   3436300  -0.648600
127  2019-07-05  141.740005  141.860001  140.369995  140.570007  134.061234   4652400   0.000000
128  2019-07-08  140.119995  141.080002  139.639999  140.970001  134.442703   4078100   0.000000
129  2019-07-09  141.460007  142.470001  140.910004  141.410004  134.862335   4217400   0.204200
130  2019-07-10  141.779999  141.990005  140.669998  141.210007  134.671585   4874400   0.000000
