           Date        Open        High         Low       Close   Adj Close    Volume  Sentiment
48   2019-03-13   99.989998  101.589996   99.959999  101.180000   95.607780   9883300     0.0000
49   2019-03-14  100.940002  101.779999  100.720001  101.320000   95.740082   8590200     0.0000
50   2019-03-15  101.760002  102.889999  101.730003  102.440002   96.798409  30802700     0.0000
51   2019-03-18  102.059998  102.290001  101.199997  101.510002   95.919609   8442800     0.0000
52   2019-03-19  101.910004  102.139999  101.290001  101.900002   96.288132   7334100     0.0000
53   2019-03-20  101.730003  102.309998  101.050003  101.720001   96.118050   7513800     0.0000
54   2019-03-21  101.279999  102.910004  101.279999  102.489998   96.845642   8221000     0.0000
55   2019-03-22  102.480003  103.150002   99.010002  101.660004   96.061363  11035900     0.0000
56   2019-03-25  101.660004  102.339996  101.260002  101.959999   96.344833   6955500     0.0000
57   2019-03-26  102.440002  103.480003  102.400002  103.019997   97.346458   6909400     0.0000
58   2019-03-27  102.760002  103.019997  102.040001  102.900002   97.233055   6037100     0.0000
59   2019-03-28  103.309998  103.680000  103.110001  103.550003   97.847267   6793700     0.0000
60   2019-03-29  103.860001  104.150002  103.110001  104.050003   98.319733   7535400     0.0000
61   2019-04-01  104.230003  104.230003  103.139999  103.639999   97.932304   6626500     0.0000
62   2019-04-02  103.610001  104.019997  103.260002  103.750000   98.036255   6088800     0.0000
63   2019-04-03  103.580002  103.889999  102.750000  103.690002   97.979553   5226500     0.0000
64   2019-04-04  103.480003  103.669998  102.790001  103.430000   97.733879   4786100     0.0000
65   2019-04-05  103.610001  103.690002  103.169998  103.650002   97.941757   4281800     0.0000
66   2019-04-08  103.930000  105.139999  103.500000  104.970001   99.189064   8468600     0.0000
67   2019-04-09  104.550003  104.760002  104.139999  104.660004   98.896141   5820300     0.0000
68   2019-04-10  104.660004  105.000000  104.239998  104.650002   98.886688   5394300     0.0000
69   2019-04-11  104.580002  105.050003  104.370003  104.750000   98.981186   5078400     0.0000
70   2019-04-12  104.750000  105.059998  104.169998  105.059998   99.274101   6707900     0.0000
71   2019-04-15  104.980003  105.779999  104.790001  105.730003   99.907204   5639200     0.0000
72   2019-04-16  105.980003  106.500000  105.650002  106.419998  100.559204   8136100     0.0000
73   2019-04-17  106.269997  106.510002  105.349998  105.849998  100.726692   6778100    -0.5413
74   2019-04-18  106.019997  106.709999  105.830002  106.050003  100.917023   7248900     0.0000
75   2019-04-22  106.129997  107.199997  105.739998  106.010002  100.878952   9057200     0.0000
76   2019-04-23  104.010002  104.110001  102.129997  103.160004   98.166893  15979800     0.0000
77   2019-04-24  103.320000  104.650002  102.790001  103.690002   98.671234  10094800     0.0000
78   2019-04-25  103.099998  103.570000  102.589996  103.279999   98.281082   6085300     0.0000
79   2019-04-26  103.949997  105.879997  103.910004  105.860001  100.736214   7747400     0.0000
80   2019-04-29  105.570000  105.750000  104.720001  104.779999   99.708481   4787600     0.0000
81   2019-04-30  104.860001  106.620003  104.660004  106.480003  101.326210   8251300     0.0000
82   2019-05-01  106.150002  106.389999  104.809998  104.930000   99.851227   6733800     0.0000
83   2019-05-02  105.199997  105.760002  105.050003  105.559998  100.450729   6270300     0.0000
84   2019-05-03  105.989998  106.410004  105.580002  106.080002  100.945557   4793400     0.0000
85   2019-05-06  105.120003  105.820000  105.040001  105.680000  100.564926   4890400     0.0000
86   2019-05-07  105.029999  105.580002  104.099998  104.699997   99.632362   6021700     0.0000
87   2019-05-08  104.989998  105.769997  104.160004  105.070000   99.984444   5392600     0.0000
88   2019-05-09  104.669998  105.040001  103.779999  104.239998   99.194618   6901700     0.0000
89   2019-05-10  103.980003  106.150002  103.919998  106.010002  100.878952   5815800     0.0000
90   2019-05-13  105.139999  106.589996  104.849998  106.110001  100.974113   7575500     0.0000
91   2019-05-14  105.769997  106.500000  105.570000  105.599998  100.488792   7004000     0.0000
92   2019-05-15  105.610001  107.000000  105.500000  106.699997  101.535553   5535600     0.0000
93   2019-05-16  106.739998  108.680000  106.589996  108.110001  102.877304   9284200     0.0000
94   2019-05-17  107.269997  108.000000  107.260002  107.449997  102.249252   6370200     0.0000
95   2019-05-20  107.440002  108.129997  107.139999  107.330002  102.135056   6565300     0.0000
96   2019-05-21  107.470001  107.540001  106.290001  106.370003  101.221527   5226400     0.0000
97   2019-05-22  106.089996  107.050003  105.940002  106.720001  101.554581   4889700     0.0000
98   2019-05-23  106.680000  107.029999  105.889999  106.760002  101.592651   6175600     0.0000
99   2019-05-24  107.150002  107.440002  106.540001  106.690002  101.526031   4372100     0.0000
100  2019-05-28  106.699997  107.250000  104.419998  104.459999   99.403976   7615500     0.0000
101  2019-05-29  103.959999  104.809998  103.699997  104.190002   99.147049   7137300     0.0000
102  2019-05-30  104.370003  105.370003  104.370003  105.330002  100.231865   4729200     0.0000
103  2019-05-31  104.889999  104.900002  102.410004  102.910004   97.928993  10282300     0.0000
104  2019-06-03  103.150002  103.959999  102.400002  103.800003   98.775925   8532900     0.0000
105  2019-06-04  104.010002  105.099998  103.849998  104.680000   99.613312   6906400     0.0000
106  2019-06-05  105.239998  106.750000  104.889999  106.730003  101.564110   6481700     0.5267
107  2019-06-06  106.849998  107.680000  106.330002  107.379997  102.182632   6681600     0.0000
108  2019-06-07  107.739998  109.379997  107.739998  108.769997  103.505363   8063400     0.0000
109  2019-06-10  108.320000  109.019997  107.459999  108.720001  103.457779   4767000     0.0000
110  2019-06-11  108.940002  109.599998  108.870003  109.379997  104.085831   8074400     0.0000
111  2019-06-12  109.599998  110.660004  109.580002  109.680000  104.371330   7687800     0.0000
112  2019-06-13  109.980003  110.949997  109.860001  110.910004  105.541786   8611400     0.0000
113  2019-06-14  110.970001  111.750000  110.650002  111.199997  105.817734   6438100     0.0000
114  2019-06-17  111.160004  111.209999  110.239998  110.989998  105.617905   6020000     0.0000
115  2019-06-18  111.449997  111.559998  109.430000  109.599998  104.295197   7731200     0.0000
116  2019-06-19  109.500000  110.730003  109.260002  110.419998  105.075500   7028000     0.0000
117  2019-06-20  110.779999  112.019997  110.500000  111.739998  106.331604   7044200     0.0000
118  2019-06-21  111.620003  112.470001  111.019997  111.199997  105.817734  13799400     0.0000
119  2019-06-24  111.820000  112.500000  111.400002  112.330002  106.893051   5518100     0.0000
120  2019-06-25  112.110001  112.629997  111.309998  111.720001  106.312584   6805600     0.0000
121  2019-06-26  111.389999  111.440002  109.660004  109.730003  104.418892   7170300     0.0000
122  2019-06-27  109.919998  110.269997  109.290001  109.779999  104.466476   5613300     0.0000
123  2019-06-28  111.860001  111.959999  109.019997  109.650002  104.342773  12152000     0.0000
124  2019-07-01  109.919998  110.699997  109.610001  110.489998  105.142105   6775900     0.0000
125  2019-07-02  110.610001  111.500000  110.290001  111.480003  106.084198   6578200     0.3818
126  2019-07-03  111.959999  114.269997  111.839996  114.080002  108.558342   6223300     0.0000
127  2019-07-05  112.970001  113.449997  112.230003  113.150002  107.673363   8694800     0.0000
128  2019-07-08  113.339996  114.230003  113.300003  114.050003  108.529808   5317800     0.0000
129  2019-07-09  113.900002  113.910004  112.320000  112.910004  107.444984   7537700     0.0000
130  2019-07-10  113.459999  114.500000  113.400002  113.750000  108.244316   5600700     0.0000
131  2019-07-11  113.660004  114.400002  113.440002  114.379997  108.843834   4625300     0.0000
132  2019-07-12  114.070000  115.209999  114.070000  114.989998  109.424294   7058600     0.0000
133  2019-07-15  115.070000  115.879997  114.790001  115.480003  109.890610   6240700     0.0000
134  2019-07-16  115.720001  116.519997  115.449997  115.889999  110.280739   7644300     0.0000
135  2019-07-17  115.730003  116.290001  115.730003  115.940002  110.328323   7861700     0.0000
136  2019-07-18  114.930000  115.769997  114.790001  115.440002  110.563934   5828700     0.0000
137  2019-07-19  115.500000  115.949997  115.010002  115.010002  110.152100   6547000     0.0000
138  2019-07-22  115.040001  115.449997  114.580002  115.300003  110.429855   4018800     0.0000
139  2019-07-23  115.709999  116.050003  113.839996  113.849998  109.041084   8194600     0.0000
140  2019-07-24  113.849998  113.879997  112.279999  112.599998  107.843895   9635900     0.0000
141  2019-07-25  111.480003  112.980003  111.379997  112.769997  108.006721   7809400     0.0000
142  2019-07-26  113.209999  114.879997  112.879997  114.730003  109.883926   5559600     0.0000
143  2019-07-29  114.730003  116.209999  114.620003  116.000000  111.100281   7768700     0.0000
144  2019-07-30  119.820000  121.760002  118.800003  120.410004  115.323997  18788800     0.0000
145  2019-07-31  119.660004  120.680000  117.070000  118.040001  113.054108  12641800     0.0000
146  2019-08-01  118.559998  119.169998  116.730003  116.730003  111.799446  11308600     0.0000
147  2019-08-02  116.510002  117.080002  115.690002  116.440002  111.521690  12266100     0.0000
148  2019-08-05  116.089996  116.300003  112.830002  113.080002  108.303612  12974800    -0.2023
149  2019-08-06  113.650002  115.000000  113.180000  114.279999  109.452927   9490600     0.0000
150  2019-08-07  113.750000  116.239998  112.680000  115.519997  110.640556   9507600     0.0000
151  2019-08-08  115.519997  117.489998  115.339996  117.440002  112.479469   7416600     0.4019
152  2019-08-09  117.620003  118.040001  115.849998  116.779999  111.847336   6939500     0.0000
153  2019-08-12  116.779999  117.669998  115.589996  116.029999  111.129013   4996200     0.0000
154  2019-08-13  116.510002  118.070000  116.339996  117.250000  112.297478   6722000     0.0000
155  2019-08-14  116.459999  117.940002  115.660004  115.790001  110.899155  10148300     0.0000
156  2019-08-15  116.800003  118.089996  116.440002  117.389999  112.431564   7758000     0.0000
157  2019-08-16  118.059998  119.540001  117.599998  119.180000  114.145958   8302400     0.0000
158  2019-08-19  119.970001  120.449997  119.110001  120.239998  115.161171   5867100     0.0000
159  2019-08-20  120.050003  120.260002  118.790001  118.900002  113.877792   6744300     0.0000
160  2019-08-21  119.269997  119.650002  118.680000  119.199997  114.165115   4037400     0.0000
161  2019-08-22  119.080002  119.790001  118.699997  119.419998  114.375816   4558400     0.0000
162  2019-08-23  119.139999  120.110001  116.430000  117.320000  112.364517   7336800     0.0000
163  2019-08-26  117.750000  119.599998  117.220001  119.320000  114.280045   5661500     0.0000
164  2019-08-27  119.989998  121.050003  119.779999  120.550003  115.458092   6996300     0.0000
165  2019-08-28  120.459999  121.430000  119.629997  121.400002  116.272186   4600300     0.0000
166  2019-08-29  121.790001  122.000000  120.320000  121.180000  116.061485   5011500     0.0000
167  2019-08-30  121.959999  122.000000  119.510002  120.230003  115.151611   6007100     0.0000
168  2019-09-03  119.790001  121.540001  119.629997  121.360001  116.233887   4959300     0.0000
169  2019-09-04  121.849998  123.279999  121.459999  123.209999  118.005730   5586900     0.0000
170  2019-09-05  123.239998  123.430000  122.180000  122.760002  117.574745   7491900     0.0000
171  2019-09-06  123.000000  123.379997  122.540001  122.870003  117.680099   5306900     0.0000
172  2019-09-09  122.709999  122.779999  121.779999  122.169998  117.009666   7662400     0.0000
173  2019-09-10  121.029999  121.180000  119.580002  119.879997  114.816391   9582200     0.0000
174  2019-09-11  119.860001  121.339996  119.360001  121.269997  116.147667   7565500     0.0000
175  2019-09-12  122.650002  123.209999  121.620003  122.769997  117.584312   6194300     0.0000
176  2019-09-13  121.820000  122.580002  121.500000  122.120003  116.961769   6777400     0.0000
177  2019-09-16  121.809998  121.959999  119.019997  119.750000  114.691879   9626700     0.0000
178  2019-09-17  119.629997  121.989998  119.440002  121.160004  116.042328   6377100     0.0000
179  2019-09-18  121.269997  121.959999  120.769997  121.410004  116.281776   5684200     0.0000
180  2019-09-19  121.389999  122.230003  121.239998  121.900002  116.751068   4525800     0.0000
181  2019-09-20  122.129997  122.599998  121.750000  122.239998  117.076714  15362000     0.0000
182  2019-09-23  122.199997  123.769997  121.970001  123.220001  118.015320   6060400     0.0000
183  2019-09-24  123.699997  124.730003  123.360001  123.610001  118.388832   7633200    -0.3612
184  2019-09-25  123.559998  123.830002  122.949997  123.019997  117.823761   5812600     0.0000
185  2019-09-26  123.639999  125.000000  123.529999  124.309998  119.059273   6984800     0.0000
186  2019-09-27  124.410004  124.879997  123.720001  124.570000  119.308296   5589800     0.0000
187  2019-09-30  124.570000  125.360001  124.129997  124.379997  119.126312   5206900     0.0000
188  2019-10-01  124.360001  124.639999  123.199997  123.849998  118.618706   5415700     0.0000
189  2019-10-02  123.199997  123.650002  120.209999  121.080002  115.965721   6755100     0.0000
190  2019-10-03  121.669998  122.540001  120.839996  121.739998  116.597816   5171000     0.0000
191  2019-10-04  122.190002  124.059998  121.989998  124.000000  118.762375   4377900     0.0000
192  2019-10-07  123.529999  123.889999  122.680000  122.839996  117.651367   4749700     0.0000
193  2019-10-08  122.660004  122.930000  120.879997  120.930000  115.822052   5545300     0.0000
194  2019-10-09  121.809998  122.389999  121.430000  121.980003  116.827698   3775600     0.0000
195  2019-10-10  121.330002  122.190002  120.800003  121.940002  116.789375   3943400     0.0000
196  2019-10-11  122.040001  122.059998  120.820000  121.089996  115.975281   6292200     0.0516
197  2019-10-14  121.620003  121.620003  119.580002  120.050003  114.979218   7360200     0.0000
198  2019-10-15  120.190002  120.559998  116.699997  117.199997  112.249603  11113900     0.5719
199  2019-10-16  117.669998  117.769997  116.510002  117.529999  112.565643   7973100     0.0000
200  2019-10-17  117.309998  117.639999  116.550003  116.629997  112.417206   5956900     0.0000
201  2019-10-18  116.550003  117.750000  116.169998  117.470001  113.226868   9016700     0.0000
202  2019-10-21  117.419998  119.120003  117.349998  119.080002  114.778717   6731600     0.0000
203  2019-10-22  124.000000  124.220001  121.599998  122.180000  117.766747  14410500     0.0000
204  2019-10-23  121.989998  123.730003  121.839996  123.000000  118.557129   8249300     0.0000
205  2019-10-24  123.760002  125.769997  123.339996  124.790001  120.282463   6725600     0.0000
206  2019-10-25  124.820000  124.820000  123.169998  123.250000  118.798088   6093300     0.0000
207  2019-10-28  123.480003  124.120003  122.599998  123.480003  119.019783   5459500    -0.7506
208  2019-10-29  123.199997  124.559998  123.099998  123.599998  119.135445   5659800     0.0000
209  2019-10-30  123.989998  125.169998  123.500000  124.940002  120.427055   4734500     0.0000
210  2019-10-31  124.790001  125.449997  123.360001  124.510002  120.012581   6399500     0.0000
211  2019-11-01  124.830002  125.139999  123.250000  123.870003  119.395699   6010200     0.0000
212  2019-11-04  123.919998  123.919998  118.639999  119.070000  114.769081  10351400     0.0000
213  2019-11-05  118.830002  119.589996  118.239998  118.900002  114.605217   9239600     0.0000
214  2019-11-06  119.099998  120.349998  118.660004  120.320000  115.973923   6756300     0.0000
215  2019-11-07  120.339996  120.339996  118.809998  119.620003  115.299217   8909700     0.0000
216  2019-11-08  119.849998  120.589996  119.160004  119.699997  115.376320   4249900     0.0000
217  2019-11-11  119.480003  120.000000  119.089996  119.330002  115.019691   3850400     0.0000
218  2019-11-12  119.489998  119.599998  118.550003  119.269997  114.961853   4759600     0.0000
219  2019-11-13  119.900002  121.050003  119.870003  120.650002  116.292007   7262800     0.0000
220  2019-11-14  120.620003  121.169998  120.110001  120.500000  116.147415   5188300     0.0000
221  2019-11-15  120.989998  120.989998  119.970001  120.540001  116.185982   7108600     0.0000
222  2019-11-18  120.250000  122.559998  120.169998  121.889999  117.487213   7493700     0.0000
223  2019-11-19  121.930000  122.779999  121.129997  121.419998  117.034187   5989000     0.0000
224  2019-11-20  121.419998  122.379997  120.930000  122.290001  117.872772   6480000     0.0000
225  2019-11-21  121.779999  122.540001  120.279999  120.339996  115.993202   7094200     0.0000
226  2019-11-22  120.230003  120.610001  119.389999  120.290001  115.945007   4414900     0.0000
227  2019-11-25  120.440002  120.919998  120.019997  120.510002  116.157066   5134300     0.0000
228  2019-11-26  120.730003  122.349998  120.410004  122.260002  117.843849   8235200     0.0000
229  2019-11-27  122.419998  122.440002  120.959999  121.760002  117.361916   3751400     0.0000
230  2019-11-29  121.989998  122.629997  121.709999  122.059998  117.651070   2927300     0.0000
231  2019-12-02  121.940002  122.779999  120.959999  122.720001  118.287231   6146200     0.0000
232  2019-12-03  122.309998  122.959999  121.800003  122.949997  118.508926   6396200     0.3818
233  2019-12-04  122.750000  124.580002  122.690002  124.529999  120.031860   6857300     0.0000
234  2019-12-05  124.269997  124.629997  123.660004  124.620003  120.118607   7029200     0.0000
235  2019-12-06  124.730003  125.449997  123.889999  124.190002  119.704140   7150900     0.0000
236  2019-12-09  124.309998  125.139999  124.180000  124.870003  120.359581   7452800     0.0000
237  2019-12-10  124.779999  124.870003  124.120003  124.269997  119.781250   4740100     0.0000
238  2019-12-11  124.269997  125.269997  124.070000  124.660004  120.157166   4823300     0.0000
239  2019-12-12  124.779999  125.760002  123.879997  124.570000  120.070412   5897800     0.0000
240  2019-12-13  124.209999  125.739998  123.790001  125.470001  120.937904   5471600     0.0000
241  2019-12-16  125.470001  126.349998  125.349998  125.559998  121.024658   8281900     0.0000
242  2019-12-17  125.589996  125.980003  124.309998  125.309998  120.783684   8832200     0.0000
243  2019-12-18  125.309998  125.870003  123.690002  124.010002  119.530640   8607600     0.0000
244  2019-12-19  124.160004  125.199997  123.900002  124.919998  120.407784   6629100     0.0000
245  2019-12-20  126.150002  126.599998  125.029999  125.360001  120.831879  16250500     0.0000
246  2019-12-23  125.519997  125.820000  124.690002  124.900002  120.388504   6619500     0.0000
247  2019-12-24  124.790001  125.309998  124.580002  125.220001  120.696938   2022100     0.0000
248  2019-12-26  125.099998  125.750000  124.870003  125.220001  120.696938   4760400     0.0000
249  2019-12-27  125.559998  126.300003  125.389999  126.089996  121.535507   5192000     0.0000
250  2019-12-30  125.760002  125.980003  124.139999  124.470001  119.974014   3884300     0.0000
251  2019-12-31  124.430000  124.989998  123.949997  124.900002  120.388504   4798900     0.4588
